Partido,Fecha_Hora_Colombia,Liga,Tipo_Mercado,Mercado,Mejor_Cuota,Mejor_Casa,Num_Casas,Score_Final,Diferencia_Cuota_Promedio,Volatilidad_Pct,Margen_Casa_Pct,Cuota_Promedio_Mercado,Todas_Las_Cuotas
Atlético Madrid vs Inter Milan,2025-11-26 15:00:00,Champions League,Goles (Over/Under),Over 2.5,1.85,pinnacle,3,0.316,0.0133,0.68,3.07,1.8367,pinnacle:1.85; codere_it:1.84; betsson:1.82
Atlético Madrid vs Inter Milan,2025-11-26 15:00:00,Champions League,Goles (Over/Under),Under 2.5,2.04,pinnacle,3,0.316,0.0233,0.84,3.07,2.0167,pinnacle:2.04; codere_it:2.01; betsson:2.0
Genoa vs Hellas Verona,2025-11-29 09:00:00,Serie A,Doble Chance,1X,1.26,betsson,6,0.3158,0.0233,2.67,4.75,1.2367,betsson:1.26; marathonbet:1.26; pinnacle:1.26; codere_it:1.25; winamax_de:1.22; winamax_fr:1.17
Guadalajara vs Cruz Azul,2025-11-26 16:00:00,Liga MX,Goles (Over/Under),Over 2.5,1.93,pinnacle,2,0.3146,0.025,1.31,4.45,1.905,pinnacle:1.93; betsson:1.88
Guadalajara vs Cruz Azul,2025-11-26 16:00:00,Liga MX,Goles (Over/Under),Under 2.5,1.9,pinnacle,2,0.3146,0.025,1.33,4.45,1.875,pinnacle:1.9; betsson:1.85
Atlético Madrid vs Inter Milan,2025-11-26 15:00:00,Champions League,Ambos Marcan,No,2.27,pinnacle,2,0.313,0.06,2.71,3.93,2.21,pinnacle:2.27; williamhill:2.15
Internacional vs Santos,2025-11-24 19:00:00,Brasileirão,Doble Chance,1X,1.32,codere_it,7,0.3125,0.034,2.44,5.92,1.286,codere_it:1.32; bwin:1.3119; pinnacle:1.31; winamax_de:1.28; betsson:1.28; marathonbet:1.28; winamax_fr:1.22
Manchester City vs Bayer Leverkusen,2025-11-25 15:00:00,Champions League,Ambos Marcan,Yes,1.83,pinnacle,2,0.3114,0.04,2.23,4.4,1.79,pinnacle:1.83; williamhill:1.75
Manchester City vs Bayer Leverkusen,2025-11-25 15:00:00,Champions League,Ambos Marcan,No,2.01,pinnacle,2,0.3114,0.005,0.25,4.4,2.005,pinnacle:2.01; williamhill:2.0
Brentford vs Burnley,2025-11-29 10:00:00,Premier League,Ambos Marcan,Yes,1.97,pinnacle,2,0.3114,0.06,3.14,3.95,1.91,pinnacle:1.97; williamhill:1.85
Borussia Monchengladbach vs RB Leipzig,2025-11-28 14:30:00,Bundesliga,Goles (Over/Under),Over 3.5,2.14,codere_it,2,0.3023,0.03,1.42,3.87,2.11,codere_it:2.14; betsson:2.08
Borussia Monchengladbach vs RB Leipzig,2025-11-28 14:30:00,Bundesliga,Goles (Over/Under),Under 3.5,1.75,codere_it,2,0.3023,0.015,0.86,3.87,1.735,codere_it:1.75; betsson:1.72
Crystal Palace vs Manchester United,2025-11-30 07:00:00,Premier League,Ambos Marcan,Yes,1.61,pinnacle,2,0.3013,0.02,1.26,4.48,1.59,pinnacle:1.61; williamhill:1.57
Crystal Palace vs Manchester United,2025-11-30 07:00:00,Premier League,Ambos Marcan,No,2.36,pinnacle,2,0.3013,0.03,1.29,4.48,2.33,pinnacle:2.36; williamhill:2.3
Nacional vs Benfica,2025-11-29 13:00:00,Primeira Liga,Doble Chance,X2,1.08,pinnacle,6,0.3,0.0285,2.07,5.9,1.0515,pinnacle:1.08; bwin:1.0692; betsson:1.05; winamax_de:1.05; marathonbet:1.05; winamax_fr:1.01
Metz vs Rennes,2025-11-28 14:45:00,Ligue 1,Goles (Over/Under),Over 2.5,1.77,codere_it,2,0.2982,0.025,1.43,3.89,1.745,codere_it:1.77; betsson:1.72
Metz vs Rennes,2025-11-28 14:45:00,Ligue 1,Goles (Over/Under),Under 2.5,2.11,codere_it,2,0.2982,0.015,0.72,3.89,2.095,codere_it:2.11; betsson:2.08
Sassuolo vs Pisa,2025-11-24 14:45:00,Serie A,Ambos Marcan,Yes,2.0,pinnacle,2,0.2914,0.045,2.3,4.05,1.955,pinnacle:2.0; williamhill:1.91
Nottingham Forest vs Brighton and Hove Albion,2025-11-30 09:05:00,Premier League,Ambos Marcan,Yes,1.68,pinnacle,2,0.2867,0.03,1.82,4.57,1.65,pinnacle:1.68; williamhill:1.62
Nottingham Forest vs Brighton and Hove Albion,2025-11-30 09:05:00,Premier League,Ambos Marcan,No,2.22,pinnacle,2,0.2867,0.01,0.45,4.57,2.21,pinnacle:2.22; williamhill:2.2
Ajax vs Groningen,2025-11-30 14:00:00,Eredivisie,Doble Chance,X2,2.27,marathonbet,6,0.2853,0.1083,5.19,7.29,2.1617,marathonbet:2.27; codere_it:2.26; betsson:2.22; pinnacle:2.2; winamax_de:2.05; winamax_fr:1.97
Viktoria Plzeň vs SC Freiburg,2025-11-27 12:45:00,Europa League,Doble Chance,1X,1.69,betsson,5,0.285,0.032,1.17,3.79,1.658,betsson:1.69; marathonbet:1.66; codere_it:1.66; pinnacle:1.65; winamax_de:1.63
Fenerbahce vs Ferencváros TC,2025-11-27 12:45:00,Europa League,Goles (Over/Under),Over 2.5,1.64,codere_it,2,0.2843,0.03,1.86,4.08,1.61,codere_it:1.64; betsson:1.58
KRC Genk vs FC Basel,2025-11-27 15:00:00,Europa League,Goles (Over/Under),Over 2.5,1.63,codere_it,2,0.2843,0.025,1.56,4.08,1.605,codere_it:1.63; betsson:1.58
KRC Genk vs FC Basel,2025-11-27 15:00:00,Europa League,Goles (Over/Under),Under 2.5,2.34,codere_it,2,0.2843,0.01,0.43,4.08,2.33,codere_it:2.34; betsson:2.32
Nottingham Forest vs Malmo FF,2025-11-27 15:00:00,Europa League,Goles (Over/Under),Over 2.5,1.63,codere_it,2,0.2843,0.025,1.56,4.08,1.605,codere_it:1.63; betsson:1.58
Nottingham Forest vs Malmo FF,2025-11-27 15:00:00,Europa League,Goles (Over/Under),Under 2.5,2.34,codere_it,2,0.2843,0.01,0.43,4.08,2.33,codere_it:2.34; betsson:2.32
Mirassol vs Ceará,2025-11-24 17:00:00,Brasileirão,Ambos Marcan,Yes,2.11,pinnacle,2,0.2827,0.03,1.44,4.21,2.08,pinnacle:2.11; williamhill:2.05
Mirassol vs Ceará,2025-11-24 17:00:00,Brasileirão,Ambos Marcan,No,1.76,pinnacle,2,0.2827,0.015,0.86,4.21,1.745,pinnacle:1.76; williamhill:1.73
Viktoria Plzeň vs SC Freiburg,2025-11-27 12:45:00,Europa League,Doble Chance,X2,1.38,marathonbet,5,0.2816,0.02,1.54,3.8,1.36,marathonbet:1.38; betsson:1.37; codere_it:1.37; pinnacle:1.36; winamax_de:1.32
Celta Vigo vs Espanyol,2025-11-30 12:30:00,La Liga,Doble Chance,1X,1.28,betsson,6,0.2797,0.0317,2.63,4.97,1.2483,betsson:1.28; pinnacle:1.27; marathonbet:1.26; codere_it:1.26; winamax_de:1.24; winamax_fr:1.18
Strasbourg vs Brest,2025-11-30 09:00:00,Ligue 1,Ambos Marcan,No,2.17,pinnacle,2,0.2796,0.06,2.84,4.22,2.11,pinnacle:2.17; williamhill:2.05
Torino vs Como,2025-11-24 12:30:00,Serie A,Goles (Over/Under),Over 2.5,2.34,codere_it,2,0.2794,0.03,1.3,4.08,2.31,codere_it:2.34; betsson:2.28
Torino vs Como,2025-11-24 12:30:00,Serie A,Goles (Over/Under),Under 2.5,1.63,codere_it,2,0.2794,0.015,0.93,4.08,1.615,codere_it:1.63; betsson:1.6
Sassuolo vs Pisa,2025-11-24 14:45:00,Serie A,Goles (Over/Under),Over 2.5,2.3,codere_it,2,0.2794,0.01,0.44,4.08,2.29,codere_it:2.3; betsson:2.28
Sassuolo vs Pisa,2025-11-24 14:45:00,Serie A,Goles (Over/Under),Under 2.5,1.65,codere_it,2,0.2794,0.025,1.54,4.08,1.625,codere_it:1.65; betsson:1.6
PAOK vs SK Brann,2025-11-27 12:45:00,Europa League,Doble Chance,X2,2.5,codere_it,5,0.2785,0.076,2.0,3.77,2.424,codere_it:2.5; marathonbet:2.46; winamax_de:2.4; betsson:2.39; pinnacle:2.37
Manchester City vs Bayer Leverkusen,2025-11-25 15:00:00,Champions League,Goles (Over/Under),Over 3.5,1.96,pinnacle,3,0.2722,0.01,0.42,3.38,1.95,pinnacle:1.96; betsson:1.95; codere_it:1.94
Manchester City vs Bayer Leverkusen,2025-11-25 15:00:00,Champions League,Goles (Over/Under),Under 3.5,1.91,pinnacle,3,0.2722,0.0233,1.39,3.38,1.8867,pinnacle:1.91; codere_it:1.9; betsson:1.85
Girona vs Real Madrid,2025-11-30 15:00:00,La Liga,Ambos Marcan,Yes,1.6,pinnacle,2,0.2677,0.0,0.0,4.52,1.6,pinnacle:1.6; williamhill:1.6
Girona vs Real Madrid,2025-11-30 15:00:00,La Liga,Ambos Marcan,No,2.38,pinnacle,2,0.2677,0.065,2.81,4.52,2.315,pinnacle:2.38; williamhill:2.25
Deportivo Riestra vs Barracas Central,2025-11-24 15:00:00,Primera División,Doble Chance,1X,1.26,betsson,4,0.2589,0.0211,1.07,4.75,1.2389,betsson:1.26; pinnacle:1.24; marathonbet:1.23; bwin:1.2255
Bologna vs Salzburg,2025-11-27 15:00:00,Europa League,Doble Chance,1X,1.09,marathonbet,5,0.2577,0.008,1.08,3.88,1.082,marathonbet:1.09; betsson:1.09; codere_it:1.09; pinnacle:1.08; winamax_de:1.06
Bologna vs Salzburg,2025-11-27 15:00:00,Europa League,Doble Chance,X2,3.08,marathonbet,5,0.2577,0.062,2.18,3.88,3.018,marathonbet:3.08; betsson:3.08; codere_it:3.05; winamax_de:2.96; pinnacle:2.92
Bologna vs Salzburg,2025-11-27 15:00:00,Europa League,Goles (Over/Under),Over 2.5,1.74,codere_it,2,0.2538,0.02,1.16,3.98,1.72,codere_it:1.74; betsson:1.7
Bologna vs Salzburg,2025-11-27 15:00:00,Europa League,Goles (Over/Under),Under 2.5,2.15,codere_it,2,0.2538,0.015,0.7,3.98,2.135,codere_it:2.15; betsson:2.12
PFC Ludogorets Razgrad vs Celta Vigo,2025-11-27 12:45:00,Europa League,Goles (Over/Under),Over 2.5,2.02,codere_it,3,0.2494,0.03,1.48,3.85,1.99,codere_it:2.02; pinnacle:2.0; betsson:1.95
Viktoria Plzeň vs SC Freiburg,2025-11-27 12:45:00,Europa League,Goles (Over/Under),Under 2.5,1.88,codere_it,3,0.2481,0.05,2.23,3.95,1.83,codere_it:1.88; pinnacle:1.83; betsson:1.78
Bragantino-SP vs Fortaleza,2025-11-26 17:00:00,Brasileirão,Ambos Marcan,Yes,1.74,pinnacle,2,0.2475,0.02,1.16,5.09,1.72,pinnacle:1.74; williamhill:1.7
Bragantino-SP vs Fortaleza,2025-11-26 17:00:00,Brasileirão,Ambos Marcan,No,2.1,pinnacle,2,0.2475,0.025,1.2,5.09,2.075,pinnacle:2.1; williamhill:2.05
Liverpool vs PSV Eindhoven,2025-11-26 15:00:00,Champions League,Doble Chance,1X,1.1,codere_it,6,0.2457,0.0283,2.05,4.11,1.0717,codere_it:1.1; marathonbet:1.08; pinnacle:1.08; betsson:1.08; winamax_de:1.06; winamax_fr:1.03
Angers vs RC Lens,2025-11-30 11:15:00,Ligue 1,Ambos Marcan,Yes,1.76,pinnacle,2,0.241,0.015,0.86,4.44,1.745,pinnacle:1.76; williamhill:1.73
Angers vs RC Lens,2025-11-30 11:15:00,Ligue 1,Ambos Marcan,No,2.1,pinnacle,2,0.241,0.025,1.2,4.44,2.075,pinnacle:2.1; williamhill:2.05
Panathinaikos FC vs SK Sturm Graz,2025-11-27 15:00:00,Europa League,Goles (Over/Under),Over 2.5,1.92,codere_it,3,0.2385,0.0333,1.52,3.9,1.8867,codere_it:1.92; pinnacle:1.89; betsson:1.85
Lanus vs CA Tigre BA,2025-11-26 19:30:00,Primera División,Doble Chance,X2,1.74,pinnacle,4,0.2376,0.0288,1.28,5.05,1.7112,pinnacle:1.74; betsson:1.72; bwin:1.705; marathonbet:1.68
Atletico Mineiro vs Flamengo,2025-11-25 19:30:00,Brasileirão,Ambos Marcan,Yes,1.99,pinnacle,2,0.2364,0.07,3.65,5.5,1.92,pinnacle:1.99; williamhill:1.85
Rangers FC vs SC Braga,2025-11-27 15:00:00,Europa League,Goles (Over/Under),Over 2.5,1.97,codere_it,3,0.2354,0.0133,0.48,3.95,1.9567,codere_it:1.97; betsson:1.95; pinnacle:1.95
Napoli vs Qarabağ FK,2025-11-25 15:00:00,Champions League,Goles (Over/Under),Under 3.5,1.6,codere_it,2,0.2331,0.025,1.59,3.99,1.575,codere_it:1.6; betsson:1.55
FC Zwolle vs Heerenveen,2025-11-28 14:00:00,Eredivisie,Doble Chance,X2,1.34,marathonbet,6,0.229,0.0317,3.29,7.25,1.3083,marathonbet:1.34; pinnacle:1.34; codere_it:1.34; betsson:1.33; winamax_de:1.27; winamax_fr:1.23
Ajax vs Benfica,2025-11-25 12:45:00,Champions League,Goles (Over/Under),Over 2.5,1.74,codere_it,2,0.2236,0.01,0.58,3.98,1.73,codere_it:1.74; betsson:1.72
Ajax vs Benfica,2025-11-25 12:45:00,Champions League,Goles (Over/Under),Under 2.5,2.15,codere_it,2,0.2236,0.025,1.18,3.98,2.125,codere_it:2.15; betsson:2.1
Barcelona vs Alavés,2025-11-29 10:15:00,La Liga,Ambos Marcan,Yes,1.87,pinnacle,2,0.2156,0.085,4.76,4.5,1.785,pinnacle:1.87; williamhill:1.7
San Diego FC vs Minnesota United FC,2025-11-24 22:00:00,MLS,Goles (Over/Under),Over 2.5,1.62,betsson,2,0.2129,0.03,1.89,5.59,1.59,betsson:1.62; codere_it:1.56
San Diego FC vs Minnesota United FC,2025-11-24 22:00:00,MLS,Goles (Over/Under),Under 2.5,2.28,betsson,2,0.2129,0.0,0.0,5.59,2.28,betsson:2.28; codere_it:2.28
Red Star Belgrade vs FCSB,2025-11-27 15:00:00,Europa League,Goles (Over/Under),Over 2.5,1.72,codere_it,2,0.2109,0.01,0.58,4.22,1.71,codere_it:1.72; betsson:1.7
Red Star Belgrade vs FCSB,2025-11-27 15:00:00,Europa League,Goles (Over/Under),Under 2.5,2.17,codere_it,2,0.2109,0.025,1.17,4.22,2.145,codere_it:2.17; betsson:2.12
Lorient vs Nice,2025-11-30 11:15:00,Ligue 1,Ambos Marcan,No,2.36,pinnacle,2,0.1897,0.055,2.39,4.48,2.305,pinnacle:2.36; williamhill:2.25
Viktoria Plzeň vs SC Freiburg,2025-11-27 12:45:00,Europa League,Goles (Over/Under),Over 2.5,2.02,pinnacle,3,0.188,0.03,1.09,4.15,1.99,pinnacle:2.02; betsson:1.98; codere_it:1.97
Lanus vs CA Tigre BA,2025-11-26 19:30:00,Primera División,Doble Chance,1X,1.25,betsson,4,0.186,0.0235,1.69,5.27,1.2265,betsson:1.25; pinnacle:1.24; marathonbet:1.22; bwin:1.1958
Pafos FC vs AS Monaco,2025-11-26 12:45:00,Champions League,Goles (Over/Under),Over 2.5,1.62,codere_it,2,0.1829,0.01,0.62,4.1,1.61,codere_it:1.62; betsson:1.6
Pafos FC vs AS Monaco,2025-11-26 12:45:00,Champions League,Goles (Over/Under),Under 2.5,2.36,codere_it,2,0.1829,0.02,0.85,4.1,2.34,codere_it:2.36; betsson:2.32
AS Roma vs FC Midtjylland,2025-11-27 12:45:00,Europa League,Goles (Over/Under),Over 2.5,1.66,codere_it,2,0.1805,0.02,1.22,4.1,1.64,codere_it:1.66; betsson:1.62
Arsenal vs Bayern Munich,2025-11-26 15:00:00,Champions League,Goles (Over/Under),Over 2.5,1.77,codere_it,2,0.1722,0.01,0.57,3.89,1.76,codere_it:1.77; betsson:1.75
Arsenal vs Bayern Munich,2025-11-26 15:00:00,Champions League,Goles (Over/Under),Under 2.5,2.11,codere_it,2,0.1722,0.015,0.72,3.89,2.095,codere_it:2.11; betsson:2.08
Corinthians vs Botafogo,2025-11-30 14:00:00,Brasileirão,Goles (Over/Under),Over 2.5,2.16,codere_it,2,0.1684,0.02,0.93,5.82,2.14,codere_it:2.16; betsson:2.12
Corinthians vs Botafogo,2025-11-30 14:00:00,Brasileirão,Goles (Over/Under),Under 2.5,1.68,codere_it,2,0.1684,0.015,0.9,5.82,1.665,codere_it:1.68; betsson:1.65
Olympiakos Piraeus vs Real Madrid,2025-11-26 15:00:00,Champions League,Goles (Over/Under),Under 3.5,1.66,codere_it,2,0.1662,0.02,1.22,3.91,1.64,codere_it:1.66; betsson:1.62
Manchester United vs Everton,2025-11-24 15:00:00,Premier League,Goles (Over/Under),Over 2.5,1.76,codere_it,2,0.1654,0.02,1.15,3.99,1.74,codere_it:1.76; betsson:1.72
Grêmio vs Palmeiras,2025-11-25 19:30:00,Brasileirão,Ambos Marcan,Yes,1.9,pinnacle,2,0.1654,0.035,1.88,5.26,1.865,pinnacle:1.9; williamhill:1.83
Grêmio vs Palmeiras,2025-11-25 19:30:00,Brasileirão,Goles (Over/Under),Over 2.5,2.14,codere_it,2,0.1593,0.01,0.47,5.9,2.13,codere_it:2.14; betsson:2.12
Grêmio vs Palmeiras,2025-11-25 19:30:00,Brasileirão,Goles (Over/Under),Under 2.5,1.69,codere_it,2,0.1593,0.02,1.2,5.9,1.67,codere_it:1.69; betsson:1.65
Maccabi Tel Aviv vs Lyon,2025-11-27 15:00:00,Europa League,Goles (Over/Under),Over 2.5,1.88,codere_it,3,0.1544,0.0267,1.35,3.95,1.8533,codere_it:1.88; pinnacle:1.86; betsson:1.82
Aston Villa vs Young Boys,2025-11-27 12:45:00,Europa League,Goles (Over/Under),Over 3.5,2.06,codere_it,3,0.1537,0.0467,1.69,4.1,2.0133,codere_it:2.06; pinnacle:2.0; betsson:1.98
Paris Saint Germain vs Tottenham Hotspur,2025-11-26 15:00:00,Champions League,Goles (Over/Under),Over 3.5,2.35,codere_it,2,0.1487,0.05,2.17,3.9,2.3,codere_it:2.35; betsson:2.25
Vasco da Gama vs Internacional,2025-11-28 17:30:00,Brasileirão,Goles (Over/Under),Over 2.5,2.12,codere_it,2,0.1486,0.0,0.0,5.99,2.12,codere_it:2.12; betsson:2.12
Vasco da Gama vs Internacional,2025-11-28 17:30:00,Brasileirão,Goles (Over/Under),Under 2.5,1.7,codere_it,2,0.1486,0.025,1.49,5.99,1.675,codere_it:1.7; betsson:1.65
Juventude vs Bahia,2025-11-28 17:00:00,Brasileirão,Goles (Over/Under),Over 2.5,2.05,codere_it,2,0.147,0.035,1.74,5.92,2.015,codere_it:2.05; betsson:1.98
Getafe vs Elche CF,2025-11-28 15:00:00,La Liga,Goles (Over/Under),Over 1.5,1.61,codere_it,2,0.1429,0.015,0.94,4.13,1.595,codere_it:1.61; betsson:1.58
Fenerbahce vs Ferencváros TC,2025-11-27 12:45:00,Europa League,Ambos Marcan,Yes,1.85,pinnacle,2,0.1375,0.05,2.78,5.6,1.8,pinnacle:1.85; williamhill:1.75
Mirassol vs Ceará,2025-11-24 17:00:00,Brasileirão,Goles (Over/Under),Under 2.5,1.72,codere_it,2,0.1336,0.05,2.99,5.99,1.67,codere_it:1.72; betsson:1.62
Marseille vs Newcastle United,2025-11-25 15:00:00,Champions League,Goles (Over/Under),Over 2.5,1.83,codere_it,2,0.133,0.005,0.27,3.91,1.825,codere_it:1.83; betsson:1.82
Marseille vs Newcastle United,2025-11-25 15:00:00,Champions League,Goles (Over/Under),Under 2.5,2.03,codere_it,2,0.133,0.015,0.74,3.91,2.015,codere_it:2.03; betsson:2.0
Gil Vicente vs Tondela,2025-11-29 15:30:00,Primeira Liga,Doble Chance,1X,1.1411,bwin,6,0.1317,0.0176,1.84,6.68,1.1235,bwin:1.1411; pinnacle:1.14; winamax_de:1.13; betsson:1.13; marathonbet:1.12; winamax_fr:1.08
Borussia Dortmund vs Villarreal,2025-11-25 15:00:00,Champions League,Goles (Over/Under),Over 2.5,1.74,codere_it,2,0.131,0.01,0.58,4.2,1.73,codere_it:1.74; betsson:1.72
Borussia Dortmund vs Villarreal,2025-11-25 15:00:00,Champions League,Goles (Over/Under),Under 2.5,2.14,codere_it,2,0.131,0.01,0.47,4.2,2.13,codere_it:2.14; betsson:2.12
PSV Eindhoven vs FC Volendam,2025-11-30 06:15:00,Eredivisie,Goles (Over/Under),Over 4.5,1.98,pinnacle,3,0.1282,0.01,0.41,5.15,1.97,pinnacle:1.98; betsson:1.97; codere_it:1.96
PSV Eindhoven vs FC Volendam,2025-11-30 06:15:00,Eredivisie,Goles (Over/Under),Under 4.5,1.83,pinnacle,3,0.1282,0.0133,0.69,5.15,1.8167,pinnacle:1.83; codere_it:1.82; betsson:1.8
Bodø/Glimt vs Juventus,2025-11-25 15:00:00,Champions League,Goles (Over/Under),Over 2.5,1.6,codere_it,2,0.1228,0.01,0.63,3.99,1.59,codere_it:1.6; betsson:1.58
Bodø/Glimt vs Juventus,2025-11-25 15:00:00,Champions League,Goles (Over/Under),Under 2.5,2.41,codere_it,2,0.1228,0.005,0.21,3.99,2.405,codere_it:2.41; betsson:2.4
Santos vs Sport Recife,2025-11-28 19:30:00,Brasileirão,Goles (Over/Under),Under 2.5,1.93,codere_it,2,0.1175,0.025,1.31,5.87,1.905,codere_it:1.93; betsson:1.88
Vitoria vs Mirassol,2025-11-29 14:00:00,Brasileirão,Goles (Over/Under),Under 2.5,1.63,codere_it,2,0.1174,0.025,1.56,5.79,1.605,codere_it:1.63; betsson:1.58
Eintracht Frankfurt vs Atalanta BC,2025-11-26 15:00:00,Champions League,Goles (Over/Under),Over 2.5,1.66,codere_it,2,0.1171,0.03,1.84,4.1,1.63,codere_it:1.66; betsson:1.6
Internacional vs Santos,2025-11-24 19:00:00,Brasileirão,Goles (Over/Under),Over 2.5,2.08,codere_it,2,0.1141,0.03,1.46,6.22,2.05,codere_it:2.08; betsson:2.02
Viktoria Plzeň vs SC Freiburg,2025-11-27 12:45:00,Europa League,Ambos Marcan,Yes,1.76,pinnacle,2,0.1138,0.015,0.86,5.36,1.745,pinnacle:1.76; williamhill:1.73
Viktoria Plzeň vs SC Freiburg,2025-11-27 12:45:00,Europa League,Ambos Marcan,No,2.06,pinnacle,2,0.1138,0.005,0.24,5.36,2.055,pinnacle:2.06; williamhill:2.05
PFC Ludogorets Razgrad vs Celta Vigo,2025-11-27 12:45:00,Europa League,Goles (Over/Under),Under 2.5,1.84,pinnacle,3,0.1057,0.0067,0.51,4.35,1.8333,pinnacle:1.84; codere_it:1.84; betsson:1.82
FC Copenhagen vs FC Kairat,2025-11-26 12:45:00,Champions League,Goles (Over/Under),Over 3.5,2.4,codere_it,2,0.1055,0.025,1.05,4.17,2.375,codere_it:2.4; betsson:2.35
Union Santa Fe vs Gimnasia La Plata,2025-11-24 20:00:00,Primera División,Doble Chance,1X,1.15,pinnacle,3,0.094,0.0033,0.41,5.53,1.1467,pinnacle:1.15; betsson:1.15; marathonbet:1.14
Union Santa Fe vs Gimnasia La Plata,2025-11-24 20:00:00,Primera División,Doble Chance,X2,2.14,pinnacle,3,0.094,0.0267,1.78,5.53,2.1133,pinnacle:2.14; betsson:2.14; marathonbet:2.06
Rangers FC vs SC Braga,2025-11-27 15:00:00,Europa League,Goles (Over/Under),Under 2.5,1.88,pinnacle,3,0.0917,0.02,1.52,4.47,1.86,pinnacle:1.88; codere_it:1.88; betsson:1.82
Bayer Leverkusen vs Borussia Dortmund,2025-11-29 12:30:00,Bundesliga,Goles (Over/Under),Over 2.5,1.59,codere_it,2,0.0917,0.035,2.25,6.0,1.555,codere_it:1.59; betsson:1.52
Eintracht Frankfurt vs Atalanta BC,2025-11-26 15:00:00,Champions League,Doble Chance,1X,1.54,marathonbet,4,0.0895,0.005,0.33,3.24,1.535,marathonbet:1.54; betsson:1.54; pinnacle:1.53; codere_it:1.53
Lecce vs Torino,2025-11-30 06:30:00,Serie A,Goles (Over/Under),Over 2.5,2.55,codere_it,2,0.0846,0.015,0.59,5.44,2.535,codere_it:2.55; betsson:2.52
Lecce vs Torino,2025-11-30 06:30:00,Serie A,Goles (Over/Under),Under 2.5,1.51,codere_it,2,0.0846,0.005,0.33,5.44,1.505,codere_it:1.51; betsson:1.5
Panathinaikos FC vs SK Sturm Graz,2025-11-27 15:00:00,Europa League,Goles (Over/Under),Under 2.5,1.94,pinnacle,3,0.083,0.01,0.42,4.46,1.93,pinnacle:1.94; codere_it:1.93; betsson:1.92
Slavia Praha vs Athletic Bilbao,2025-11-25 15:00:00,Champions League,Goles (Over/Under),Under 2.5,1.84,codere_it,3,0.0805,0.0233,1.44,3.85,1.8167,codere_it:1.84; pinnacle:1.83; betsson:1.78
Crystal Palace vs Manchester United,2025-11-30 07:00:00,Premier League,Goles (Over/Under),Over 2.5,1.75,betsson,2,0.0728,0.015,0.86,5.22,1.735,betsson:1.75; codere_it:1.72
Mallorca vs CA Osasuna,2025-11-29 08:00:00,La Liga,Goles (Over/Under),Over 2.5,2.5,codere_it,2,0.0706,0.04,1.63,6.23,2.46,codere_it:2.5; betsson:2.42
Atletico Mineiro vs Flamengo,2025-11-25 19:30:00,Brasileirão,Goles (Over/Under),Under 2.5,1.73,codere_it,2,0.0655,0.015,0.87,6.11,1.715,codere_it:1.73; betsson:1.7
Fortaleza vs Atletico Mineiro,2025-11-30 16:30:00,Brasileirão,Goles (Over/Under),Under 2.5,1.65,codere_it,2,0.0594,0.015,0.92,6.06,1.635,codere_it:1.65; betsson:1.62
Atlético Madrid vs Oviedo,2025-11-29 15:00:00,La Liga,Goles (Over/Under),Over 2.5,1.72,codere_it,2,0.0584,0.02,1.18,5.99,1.7,codere_it:1.72; betsson:1.68
Parma vs Udinese,2025-11-29 09:00:00,Serie A,Goles (Over/Under),Under 2.5,1.66,codere_it,2,0.054,0.02,1.22,6.11,1.64,codere_it:1.66; betsson:1.62
AS Monaco vs Paris Saint Germain,2025-11-29 11:00:00,Ligue 1,Goles (Over/Under),Over 3.5,2.06,codere_it,2,0.0532,0.02,0.98,6.01,2.04,codere_it:2.06; betsson:2.02
Eintracht Frankfurt vs Atalanta BC,2025-11-26 15:00:00,Champions League,Doble Chance,X2,1.53,pinnacle,4,0.0475,0.01,0.47,3.37,1.52,pinnacle:1.53; marathonbet:1.52; betsson:1.52; codere_it:1.51
Girona vs Real Madrid,2025-11-30 15:00:00,La Liga,Goles (Over/Under),Over 3.5,2.03,codere_it,2,0.0461,0.005,0.25,6.08,2.025,codere_it:2.03; betsson:2.02
Girona vs Real Madrid,2025-11-30 15:00:00,La Liga,Goles (Over/Under),Under 3.5,1.76,codere_it,2,0.0461,0.005,0.28,6.08,1.755,codere_it:1.76; betsson:1.75
Excelsior vs NAC Breda,2025-11-29 10:30:00,Eredivisie,Goles (Over/Under),Under 2.5,2.14,codere_it,2,0.0458,0.035,1.66,5.9,2.105,codere_it:2.14; betsson:2.07
Fortuna Sittard vs Heracles Almelo,2025-11-29 12:45:00,Eredivisie,Goles (Over/Under),Under 2.5,2.17,codere_it,2,0.0436,0.02,0.93,5.96,2.15,codere_it:2.17; betsson:2.13
AS Roma vs Napoli,2025-11-30 14:45:00,Serie A,Goles (Over/Under),Over 2.5,2.41,codere_it,2,0.0433,0.015,0.63,6.01,2.395,codere_it:2.41; betsson:2.38
Angers vs RC Lens,2025-11-30 11:15:00,Ligue 1,Goles (Over/Under),Under 2.5,2.0,codere_it,2,0.0405,0.01,0.5,6.18,1.99,codere_it:2.0; betsson:1.98
Napoli vs Qarabağ FK,2025-11-25 15:00:00,Champions League,Doble Chance,X2,3.84,betsson,4,0.0393,0.105,1.9,3.56,3.735,betsson:3.84; marathonbet:3.73; pinnacle:3.73; codere_it:3.64
Eintracht Frankfurt vs VfL Wolfsburg,2025-11-30 11:30:00,Bundesliga,Goles (Over/Under),Under 3.5,1.7,codere_it,2,0.0386,0.01,0.59,6.22,1.69,codere_it:1.7; betsson:1.68
