Partido,Fecha_Hora_Colombia,Liga,Tipo_Mercado,Mercado,Mejor_Cuota,Mejor_Casa,Num_Casas,Score_Final,Diferencia_Cuota_Promedio,Volatilidad_Pct,Margen_Casa_Pct,Cuota_Promedio_Mercado,BDI_jsd,BDI_n_bookmakers,BDI_std_p,BDI_mad_p,BDI_jsd_fair,BDI_n_bookmakers_fair,BDI_std_p_fair,BDI_mad_p_fair,Todas_Las_Cuotas
Dundee FC vs Falkirk F.C.,2025-12-27 10:00:00,Premiership,Doble Chance,X2,1.3965,coral,33,0.1364,0.0301,1.63,6.45,1.3664,0.00014165797694263543,33,0.012238759481000266,0.008878099542346604,,,,,coral:1.3965; ladbrokes_uk:1.3965; betmgm:1.3896; codere_it:1.3895; coolbet:1.3895; pinnacle:1.3849; pointsbetau:1.3805; betfair_ex_eu:1.3805; betfair_ex_uk:1.3805; unibet:1.3781; unibet_se:1.3781; leovegas:1.3781; unibet_nl:1.3781; unibet_uk:1.3739; skybet:1.3739; williamhill:1.3739; fanduel:1.3726; nordicbet:1.3686; betsson:1.3686; marathonbet:1.3649; betway:1.3649; casumo:1.3622; grosvenor:1.3622; tabtouch:1.3622; smarkets:1.3622; leovegas_se:1.3527; paddypower:1.3468; draftkings:1.3459; bovada:1.3436; tipico_de:1.3382; virginbet:1.3368; sport888:1.3333; betfair_ex_au:1.2837
Royal Antwerp vs SV Zulte-Waregem,2025-12-27 07:30:00,Belgium First Div,Doble Chance,1X,1.3313,coolbet,32,0.1306,0.0362,2.16,6.66,1.2951,0.0003162434866743467,32,0.017174672392025452,0.013076423969309636,,,,,coolbet:1.3313; betfair_ex_uk:1.3273; betfair_ex_eu:1.3273; unibet_se:1.3208; unibet_nl:1.3208; pinnacle:1.3181; betsson:1.3127; nordicbet:1.3127; ladbrokes_uk:1.3125; betmgm:1.3125; coral:1.3125; betfair_ex_au:1.3115; leovegas:1.3058; grosvenor:1.3058; casumo:1.3058; bovada:1.3054; smarkets:1.3047; marathonbet:1.3001; williamhill:1.2982; pointsbetau:1.2982; unibet_uk:1.2976; unibet:1.2908; tabtouch:1.2908; draftkings:1.2859; sport888:1.2789; leovegas_se:1.2758; tipico_de:1.2727; virginbet:1.2645; winamax_de:1.2523; paddypower:1.2453; skybet:1.2381; winamax_fr:1.2078
Famalicão vs CF Estrela,2025-12-27 13:00:00,Primeira Liga,Doble Chance,1X,1.1429,ladbrokes_uk,33,0.1237,0.0225,1.51,6.55,1.1204,0.0003821835917444446,33,0.01369624746090003,0.01057680859305205,,,,,ladbrokes_uk:1.1429; coral:1.1429; betfair_ex_au:1.1387; betfair_ex_uk:1.1387; betfair_ex_eu:1.1387; grosvenor:1.1362; casumo:1.1362; coolbet:1.1326; pinnacle:1.1322; tabtouch:1.1313; smarkets:1.1286; betsson:1.1286; nordicbet:1.1286; betway:1.1275; betmgm:1.1275; unibet_uk:1.1245; bovada:1.1223; unibet:1.1218; unibet_se:1.1218; leovegas_se:1.1218; unibet_nl:1.1218; draftkings:1.1194; leovegas:1.117; marathonbet:1.1132; fanduel:1.1119; pointsbetau:1.1092; tipico_de:1.1089; paddypower:1.1067; virginbet:1.1027; winamax_fr:1.0898; winamax_de:1.0898; betclic_fr:1.0885; skybet:1.0714
Arouca vs Gil Vicente,2025-12-28 10:30:00,Primeira Liga,Doble Chance,1X,1.8889,grosvenor,33,0.1014,0.0987,3.31,7.0,1.7902,0.00024981064812893794,33,0.018469631467680395,0.016011850482930603,,,,,grosvenor:1.8889; casumo:1.8889; tabtouch:1.8789; unibet:1.8636; leovegas_se:1.8636; unibet_nl:1.8636; leovegas:1.8636; unibet_se:1.8636; tipico_de:1.8378; pinnacle:1.8295; virginbet:1.8284; betfair_ex_au:1.8127; betfair_ex_eu:1.8127; betfair_ex_uk:1.8127; coral:1.7944; smarkets:1.7875; marathonbet:1.7774; unibet_uk:1.7727; ladbrokes_uk:1.7662; nordicbet:1.7582; betsson:1.7582; fanduel:1.7577; betmgm:1.7553; paddypower:1.7518; betway:1.7411; betclic_fr:1.7411; sport888:1.7371; williamhill:1.7371; winamax_fr:1.7192; winamax_de:1.7192; draftkings:1.7159; bovada:1.712; skybet:1.6657
US Catanzaro 1929 vs Cesena FC,2025-12-27 09:00:00,Serie B,Doble Chance,1X,1.4431,unibet,35,0.087,0.0532,3.18,8.51,1.3899,0.0004921125933528561,35,0.023252980888255673,0.019662290919341272,,,,,unibet:1.4431; tabtouch:1.4431; unibet_se:1.4431; grosvenor:1.4431; leovegas:1.4431; leovegas_se:1.4431; casumo:1.4431; unibet_nl:1.4431; coolbet:1.4345; virginbet:1.4287; codere_it:1.4243; betmgm:1.4191; unibet_uk:1.414; pinnacle:1.4082; pointsbetau:1.3991; fanduel:1.3991; smarkets:1.3982; nordicbet:1.3977; betsson:1.3977; paddypower:1.3839; sport888:1.3839; draftkings:1.382; williamhill:1.3709; betway:1.3709; bovada:1.3659; winamax_de:1.3586; coral:1.3486; ladbrokes_uk:1.3486; tipico_de:1.3481; betfair_ex_eu:1.3363; betfair_ex_au:1.3363; betfair_ex_uk:1.3363; skybet:1.3132; winamax_fr:1.2981; betclic_fr:1.2981
Famalicão vs CF Estrela,2025-12-27 13:00:00,Primeira Liga,Doble Chance,X2,2.4356,tipico_de,33,0.0745,0.151,4.05,6.85,2.2846,0.0002304726314381618,33,0.017733190222630694,0.01489305058746336,,,,,tipico_de:2.4356; smarkets:2.4128; betfair_ex_au:2.4128; betfair_ex_uk:2.4128; betfair_ex_eu:2.4128; fanduel:2.4; paddypower:2.4; coolbet:2.4; pinnacle:2.3831; marathonbet:2.3415; bovada:2.3333; unibet_uk:2.3238; pointsbetau:2.3238; betclic_fr:2.2819; draftkings:2.2819; betsson:2.2813; nordicbet:2.2813; betmgm:2.2703; ladbrokes_uk:2.2703; coral:2.2703; winamax_fr:2.2476; winamax_de:2.2476; skybet:2.2297; betway:2.2222; grosvenor:2.1961; casumo:2.1961; tabtouch:2.1875; unibet:2.1618; leovegas:2.1618; unibet_se:2.1618; leovegas_se:2.1618; unibet_nl:2.1618; virginbet:2.1274
Atalanta BC vs Inter Milan,2025-12-28 14:45:00,Serie A,Doble Chance,X2,1.3582,bovada,37,0.0528,0.0573,2.24,5.68,1.3009,0.000303697479054594,37,0.01724734976978626,0.013917094709918868,,,,,bovada:1.3582; coolbet:1.353; unibet_se:1.3491; unibet_nl:1.3491; betfair_ex_eu:1.333; betfair_ex_au:1.333; betfair_ex_uk:1.333; pinnacle:1.3196; codere_it:1.3183; smarkets:1.3183; winamax_de:1.3127; betmgm:1.3125; coral:1.3125; ladbrokes_uk:1.3125; marathonbet:1.3116; betsson:1.3115; nordicbet:1.3115; grosvenor:1.3007; leovegas_se:1.3007; unibet:1.3007; tabtouch:1.3007; casumo:1.3007; unibet_uk:1.2928; pointsbetau:1.2928; leovegas:1.2888; sport888:1.2833; williamhill:1.2789; betway:1.2789; tab:1.2789; tipico_de:1.2732; winamax_fr:1.2727; betclic_fr:1.2727; fanduel:1.2593; skybet:1.2593; draftkings:1.2593; paddypower:1.2453; virginbet:1.2445
Sydney FC vs Auckland FC,2025-12-27 01:00:00,A-League,Doble Chance,X2,1.6008,codere_it,32,0.0434,0.0616,2.24,6.91,1.5392,0.0001734182327920033,32,0.014745065513455505,0.011685842890800147,,,,,codere_it:1.6008; ladbrokes_uk:1.5859; coral:1.5859; betfair_ex_uk:1.5799; betfair_ex_eu:1.5799; betfair_ex_au:1.5799; unibet_uk:1.5756; pointsbetau:1.5651; smarkets:1.5637; coolbet:1.5624; paddypower:1.5592; betmgm:1.5592; leovegas:1.5456; leovegas_se:1.5456; marathonbet:1.542; pinnacle:1.5373; winamax_de:1.5355; sport888:1.5325; grosvenor:1.5302; casumo:1.5302; tabtouch:1.5302; unibet:1.5302; unibet_se:1.5302; unibet_nl:1.5302; bovada:1.5099; draftkings:1.5074; nordicbet:1.5045; betsson:1.5045; williamhill:1.5041; virginbet:1.4796; winamax_fr:1.4748; tab:1.4538
Braga vs Benfica,2025-12-28 13:00:00,Primeira Liga,Goles (Over/Under),Under 2.5,1.75,nordicbet,13,0.1163,0.1369,6.38,7.65,1.6131,0.0011344983034495522,13,0.03857140365628284,0.03714744589345764,0.0007345224763740458,13,0.031614476022131924,0.03057536752928587,nordicbet:1.75; betsson:1.75; tipico_de:1.75; williamhill:1.75; betmgm:1.71; unibet:1.54; tabtouch:1.54; unibet_nl:1.54; unibet_se:1.54; grosvenor:1.54; casumo:1.54; leovegas:1.51; leovegas_se:1.51
Braga vs Benfica,2025-12-28 13:00:00,Primeira Liga,Goles (Over/Under),Over 2.5,2.28,unibet,13,-0.0284,0.1108,6.53,8.79,2.1692,0.000711644522353587,13,0.0313382124118205,0.030082266966149348,0.0007345224763740458,13,0.03161447602213194,0.030575367529285864,unibet:2.28; tabtouch:2.28; unibet_nl:2.28; unibet_se:2.28; leovegas:2.28; grosvenor:2.28; leovegas_se:2.28; casumo:2.28; tipico_de:2.05; betmgm:2.0; nordicbet:1.98; betsson:1.98; williamhill:1.95
Melbourne Victory vs Wellington Phoenix FC,2025-12-29 03:00:00,A-League,Goles (Over/Under),Under 2.5,2.22,nordicbet,12,0.2511,0.2142,5.17,6.77,2.0058,0.0004244054640743084,12,0.024230772247349017,0.020447034528000108,0.0002647397655438194,12,0.019049263504987167,0.016072844172808295,nordicbet:2.22; betsson:2.22; williamhill:2.05; betmgm:2.05; unibet:1.95; leovegas_se:1.94; unibet_se:1.94; tabtouch:1.94; leovegas:1.94; casumo:1.94; grosvenor:1.94; unibet_nl:1.94
Melbourne Victory vs Wellington Phoenix FC,2025-12-29 03:00:00,A-League,Goles (Over/Under),Over 2.5,1.74,unibet,12,-0.032,0.0292,2.67,8.75,1.7108,0.0001954077139693948,12,0.01615569488451966,0.013639446205461342,0.0002647397655438194,12,0.019049263504987125,0.01607284417280828,unibet:1.74; leovegas_se:1.74; unibet_se:1.74; tabtouch:1.74; leovegas:1.74; casumo:1.74; grosvenor:1.74; unibet_nl:1.74; williamhill:1.7; betmgm:1.67; nordicbet:1.62; betsson:1.62
Hibernian vs Hearts,2025-12-27 07:30:00,Premiership,Goles (Over/Under),Under 2.5,1.87,pinnacle,17,0.8255,0.1235,4.4,4.24,1.7465,0.00046902922770754714,17,0.025209623886588747,0.02448689483999609,0.00023478994105794062,17,0.017999717369416086,0.017591523677313158,pinnacle:1.87; tipico_de:1.83; codere_it:1.82; nordicbet:1.82; betsson:1.82; bovada:1.82; williamhill:1.8; coolbet:1.8; betmgm:1.77; unibet:1.67; grosvenor:1.67; unibet_nl:1.67; unibet_se:1.67; leovegas:1.67; casumo:1.67; tabtouch:1.67; leovegas_se:1.65
Hibernian vs Hearts,2025-12-27 07:30:00,Premiership,Goles (Over/Under),Over 2.5,2.05,unibet,17,-0.1062,0.0629,3.07,8.66,1.9871,0.00017580640343709962,17,0.015606562091043372,0.014140686748989021,0.00023478994105794062,17,0.017999717369416038,0.017591523677313103,unibet:2.05; grosvenor:2.05; unibet_nl:2.05; unibet_se:2.05; leovegas:2.05; casumo:2.05; tabtouch:2.05; leovegas_se:2.02; coolbet:1.98; pinnacle:1.97; codere_it:1.96; williamhill:1.95; bovada:1.93; nordicbet:1.92; betsson:1.92; betmgm:1.91; tipico_de:1.87
Dundee FC vs Falkirk F.C.,2025-12-27 10:00:00,Premiership,Goles (Over/Under),Under 2.5,1.85,codere_it,17,0.3032,0.1159,4.31,5.87,1.7341,0.00045618113756377857,17,0.024832107054746002,0.024090974821194235,0.0002305106938712735,17,0.017824669800285076,0.017403831211705988,codere_it:1.85; pinnacle:1.84; williamhill:1.8; tipico_de:1.8; bovada:1.8; coolbet:1.8; nordicbet:1.78; betsson:1.78; betmgm:1.77; unibet:1.66; unibet_se:1.66; casumo:1.66; grosvenor:1.66; leovegas:1.66; tabtouch:1.66; unibet_nl:1.66; leovegas_se:1.64
Dundee FC vs Falkirk F.C.,2025-12-27 10:00:00,Premiership,Goles (Over/Under),Over 2.5,2.07,unibet,17,-0.1053,0.0629,3.08,8.55,2.0071,0.00017421131779588113,17,0.015537118822175119,0.014155014024879217,0.0002305106938712735,17,0.017824669800285044,0.017403831211705943,unibet:2.07; unibet_se:2.07; casumo:2.07; grosvenor:2.07; leovegas:2.07; tabtouch:2.07; unibet_nl:2.07; leovegas_se:2.05; pinnacle:2.0; nordicbet:1.98; betsson:1.98; coolbet:1.98; williamhill:1.95; bovada:1.95; codere_it:1.93; betmgm:1.91; tipico_de:1.9
Spezia vs Pescara,2025-12-27 06:30:00,Serie B,Goles (Over/Under),Under 2.5,1.99,pinnacle,17,0.8329,0.1306,4.3,4.31,1.8594,0.00038200362086556925,17,0.02294086442932185,0.021654542871561565,0.0001785667189004362,17,0.015730697647037117,0.015009374190488034,pinnacle:1.99; bovada:1.98; codere_it:1.95; williamhill:1.95; tipico_de:1.93; betmgm:1.91; coolbet:1.9; betsson:1.88; nordicbet:1.88; unibet:1.78; leovegas_se:1.78; leovegas:1.78; unibet_nl:1.78; grosvenor:1.78; tabtouch:1.78; unibet_se:1.78; casumo:1.78
Spezia vs Pescara,2025-12-27 06:30:00,Serie B,Goles (Over/Under),Over 2.5,1.9,unibet,17,-0.1033,0.0476,2.45,8.81,1.8524,0.00013359065130207713,17,0.013546930856617925,0.011399615920862301,0.0001785667189004362,17,0.015730697647037155,0.015009374190488083,unibet:1.9; leovegas_se:1.89; leovegas:1.89; unibet_nl:1.89; grosvenor:1.89; tabtouch:1.89; unibet_se:1.89; casumo:1.89; coolbet:1.87; pinnacle:1.85; bovada:1.85; codere_it:1.83; betsson:1.82; nordicbet:1.82; williamhill:1.8; betmgm:1.77; tipico_de:1.75
Carrarese vs Mantova,2025-12-27 09:00:00,Serie B,Goles (Over/Under),Under 2.5,1.89,pinnacle,17,0.787,0.1118,3.95,4.46,1.7782,0.0003546805666947386,17,0.022002967603995126,0.02050799732059358,0.00014476920326546354,17,0.014153307991591983,0.01316883159163423,pinnacle:1.89; bovada:1.89; codere_it:1.85; williamhill:1.85; tipico_de:1.85; coolbet:1.85; nordicbet:1.8; betsson:1.8; betmgm:1.77; casumo:1.71; unibet_se:1.71; leovegas_se:1.71; leovegas:1.71; tabtouch:1.71; grosvenor:1.71; unibet:1.71; unibet_nl:1.71
Carrarese vs Mantova,2025-12-27 09:00:00,Serie B,Goles (Over/Under),Over 2.5,1.98,unibet,17,-0.1125,0.0429,2.17,8.98,1.9371,9.595216029648311e-05,17,0.011517554668243975,0.00878246036380504,0.00014476920326546354,17,0.014153307991591972,0.01316883159163424,unibet:1.98; casumo:1.97; unibet_se:1.97; leovegas_se:1.97; leovegas:1.97; tabtouch:1.97; grosvenor:1.97; unibet_nl:1.97; pinnacle:1.94; codere_it:1.93; bovada:1.93; coolbet:1.93; nordicbet:1.92; betsson:1.92; betmgm:1.91; williamhill:1.85; tipico_de:1.83
Livingston vs Celtic,2025-12-27 10:00:00,Premiership,Goles (Over/Under),Under 2.5,2.4,williamhill,11,0.2276,0.1827,3.8,7.03,2.2173,0.0001969691629083409,11,0.016408627693310748,0.014163944958686342,0.00013837815531698254,11,0.013613390870223244,0.011925243553003517,williamhill:2.4; tipico_de:2.35; betmgm:2.3; unibet:2.17; unibet_se:2.17; leovegas:2.17; tabtouch:2.17; casumo:2.17; grosvenor:2.17; unibet_nl:2.17; leovegas_se:2.15
Livingston vs Celtic,2025-12-27 10:00:00,Premiership,Goles (Over/Under),Over 2.5,1.6,unibet,11,0.0058,0.0236,2.06,8.58,1.5764,0.00013881889506704565,11,0.013316540153039763,0.012277180867104881,0.00013837815531698254,11,0.01361339087022326,0.011925243553003496,unibet:1.6; unibet_se:1.6; leovegas:1.6; tabtouch:1.6; casumo:1.6; grosvenor:1.6; unibet_nl:1.6; leovegas_se:1.56; betmgm:1.53; williamhill:1.53; tipico_de:1.52
St Mirren vs Kilmarnock,2025-12-27 10:00:00,Premiership,Goles (Over/Under),Under 2.5,1.89,codere_it,17,0.323,0.1053,3.69,6.1,1.7847,0.0003126861581217428,17,0.020659991727131816,0.019925880303422266,0.00013058988265822512,17,0.013444320393625966,0.01280780818591806,codere_it:1.89; pinnacle:1.88; williamhill:1.85; coolbet:1.85; betmgm:1.83; tipico_de:1.83; bovada:1.83; betsson:1.82; nordicbet:1.82; unibet:1.72; unibet_se:1.72; leovegas:1.72; grosvenor:1.72; casumo:1.72; tabtouch:1.72; unibet_nl:1.72; leovegas_se:1.7
St Mirren vs Kilmarnock,2025-12-27 10:00:00,Premiership,Goles (Over/Under),Over 2.5,1.96,unibet,17,-0.119,0.0347,2.15,9.16,1.9253,9.408718667416783e-05,17,0.011405324211749942,0.009557196636703114,0.00013058988265822512,17,0.01344432039362594,0.012807808185918042,unibet:1.96; unibet_se:1.96; leovegas:1.96; grosvenor:1.96; casumo:1.96; tabtouch:1.96; unibet_nl:1.96; pinnacle:1.96; leovegas_se:1.94; coolbet:1.93; betsson:1.92; nordicbet:1.92; bovada:1.91; codere_it:1.88; betmgm:1.85; williamhill:1.85; tipico_de:1.85
Aberdeen vs Dundee United,2025-12-27 12:45:00,Premiership,Goles (Over/Under),Under 2.5,2.03,coolbet,15,0.3602,0.1207,3.72,6.08,1.9093,0.00026615830651981887,15,0.019187041371533677,0.017944738113320292,0.00012619413485438717,15,0.013215109310894327,0.012397013290403002,coolbet:2.03; codere_it:2.01; tipico_de:2.0; nordicbet:1.98; betsson:1.98; williamhill:1.95; betmgm:1.91; leovegas:1.85; unibet_nl:1.85; unibet:1.85; tabtouch:1.85; unibet_se:1.85; casumo:1.85; grosvenor:1.85; leovegas_se:1.83
Aberdeen vs Dundee United,2025-12-27 12:45:00,Premiership,Goles (Over/Under),Over 2.5,1.82,leovegas,15,-0.0811,0.028,1.95,9.0,1.792,9.120449165643243e-05,15,0.011144713060414051,0.008934376764903058,0.00012619413485438717,15,0.01321510931089432,0.012397013290402999,leovegas:1.82; unibet_nl:1.82; unibet:1.82; tabtouch:1.82; unibet_se:1.82; casumo:1.82; grosvenor:1.82; williamhill:1.8; leovegas_se:1.8; codere_it:1.78; nordicbet:1.78; betsson:1.78; coolbet:1.76; betmgm:1.74; tipico_de:1.7
Melbourne City vs Perth Glory,2025-12-28 03:00:00,A-League,Goles (Over/Under),Under 2.5,2.15,williamhill,13,0.2191,0.1262,3.44,7.12,2.0238,0.00019982882507729092,13,0.0166365724943968,0.015522924371461671,0.00011086246376942098,13,0.012336330891127439,0.011609593535548494,williamhill:2.15; nordicbet:2.12; betsson:2.12; codere_it:2.1; betmgm:2.05; unibet:1.98; tabtouch:1.97; leovegas_se:1.97; leovegas:1.97; grosvenor:1.97; unibet_se:1.97; casumo:1.97; unibet_nl:1.97
Melbourne City vs Perth Glory,2025-12-28 03:00:00,A-League,Goles (Over/Under),Over 2.5,1.71,tabtouch,13,-0.0606,0.0208,1.58,9.24,1.6892,6.693754367661326e-05,13,0.009457422385610845,0.00903358520790359,0.00011086246376942098,13,0.012336330891127406,0.01160959353554846,tabtouch:1.71; leovegas_se:1.71; leovegas:1.71; grosvenor:1.71; unibet_se:1.71; unibet:1.71; casumo:1.71; unibet_nl:1.71; betmgm:1.67; codere_it:1.66; williamhill:1.65; nordicbet:1.65; betsson:1.65
Pisa vs Juventus,2025-12-27 14:45:00,Serie A,Goles (Over/Under),Under 2.5,1.89,pinnacle,16,1.0241,0.0775,2.73,2.91,1.8125,0.00016510111877220636,16,0.015043732236509903,0.014086246598889463,0.00010477250039842497,16,0.012040015365104993,0.011166434642866173,pinnacle:1.89; codere_it:1.88; coolbet:1.87; williamhill:1.85; betsson:1.85; nordicbet:1.85; bovada:1.85; tipico_de:1.83; betmgm:1.8; leovegas_se:1.78; grosvenor:1.77; unibet_se:1.76; tabtouch:1.76; unibet_nl:1.76; casumo:1.76; leovegas:1.74
Pisa vs Juventus,2025-12-27 14:45:00,Serie A,Goles (Over/Under),Over 2.5,2.04,leovegas_se,16,0.1327,0.065,2.85,5.2,1.975,0.00015842155275895282,16,0.01481097075899197,0.01274649134570002,0.00010477250039842497,16,0.01204001536510503,0.011166434642866208,leovegas_se:2.04; unibet_se:2.02; tabtouch:2.02; unibet_nl:2.02; casumo:2.02; grosvenor:2.02; coolbet:2.02; pinnacle:2.0; leovegas:2.0; bovada:1.98; codere_it:1.97; tipico_de:1.93; betmgm:1.91; betsson:1.9; nordicbet:1.9; williamhill:1.85
Liverpool vs Wolverhampton Wanderers,2025-12-27 10:00:00,EPL,Goles (Over/Under),Over 3.5,2.2,unibet_se,11,0.0901,0.0436,3.35,5.33,2.1564,0.0001950749438938165,11,0.016422938530327096,0.01303550969494533,9.383179093289127e-05,11,0.011344187686093077,0.008625777938385669,unibet_se:2.2; unibet_nl:2.2; tabtouch:2.2; casumo:2.2; grosvenor:2.2; leovegas:2.2; leovegas_se:2.2; codere_it:2.17; betmgm:2.1; mybookieag:2.08; tipico_de:1.97
Liverpool vs Wolverhampton Wanderers,2025-12-27 10:00:00,EPL,Goles (Over/Under),Under 3.5,1.75,tipico_de,11,-0.2646,0.0655,1.59,7.9,1.6845,6.275102204249306e-05,11,0.009186574210831997,0.006925894748777614,9.383179093289127e-05,11,0.011344187686093072,0.008625777938385643,tipico_de:1.75; codere_it:1.73; leovegas:1.68; leovegas_se:1.68; mybookieag:1.67; betmgm:1.67; unibet_se:1.67; unibet_nl:1.67; tabtouch:1.67; casumo:1.67; grosvenor:1.67
Venezia vs Virtus Entella,2025-12-27 09:00:00,Serie B,Goles (Over/Under),Under 2.5,1.99,pinnacle,17,0.8074,0.1253,3.31,4.31,1.8647,0.00021871579001751787,17,0.017373894776488413,0.015147686004906609,8.329367223138533e-05,17,0.010744194547428006,0.009825407512949458,pinnacle:1.99; bovada:1.98; codere_it:1.94; tipico_de:1.93; coolbet:1.9; nordicbet:1.88; betsson:1.88; betmgm:1.87; williamhill:1.85; unibet_se:1.81; casumo:1.81; leovegas:1.81; leovegas_se:1.81; grosvenor:1.81; unibet:1.81; tabtouch:1.81; unibet_nl:1.81
Venezia vs Virtus Entella,2025-12-27 09:00:00,Serie B,Goles (Over/Under),Over 2.5,1.87,unibet_se,17,-0.1067,0.0212,1.57,8.72,1.8488,5.50959620702403e-05,17,0.008699595905572174,0.006800005327065974,8.329367223138533e-05,17,0.010744194547427961,0.009825407512949429,unibet_se:1.87; casumo:1.87; leovegas:1.87; leovegas_se:1.87; grosvenor:1.87; unibet:1.87; tabtouch:1.87; unibet_nl:1.87; coolbet:1.87; pinnacle:1.85; bovada:1.85; williamhill:1.85; codere_it:1.84; nordicbet:1.82; betsson:1.82; betmgm:1.8; tipico_de:1.77
Famalicão vs CF Estrela,2025-12-27 13:00:00,Primeira Liga,Goles (Over/Under),Over 2.5,1.89,pinnacle,15,0.7668,0.0213,1.19,4.46,1.8687,3.0205505160543363e-05,15,0.0064504839386552056,0.005214984160888725,7.709245221177494e-05,15,0.01033700599230573,0.009666902810851015,pinnacle:1.89; bovada:1.89; unibet:1.88; leovegas:1.88; unibet_se:1.88; grosvenor:1.88; leovegas_se:1.88; tabtouch:1.88; unibet_nl:1.88; casumo:1.88; coolbet:1.87; betmgm:1.85; tipico_de:1.85; betsson:1.82; nordicbet:1.82
Famalicão vs CF Estrela,2025-12-27 13:00:00,Primeira Liga,Goles (Over/Under),Under 2.5,1.94,pinnacle,15,0.7668,0.098,3.48,4.46,1.842,0.00025331246504363506,15,0.018674214135344463,0.017777471022245805,7.709245221177494e-05,15,0.010337005992305697,0.009666902810850985,pinnacle:1.94; bovada:1.93; betsson:1.92; nordicbet:1.92; coolbet:1.9; tipico_de:1.9; betmgm:1.83; unibet:1.79; unibet_se:1.79; grosvenor:1.79; tabtouch:1.79; unibet_nl:1.79; casumo:1.79; leovegas_se:1.78; leovegas:1.77
Palermo vs Padova,2025-12-27 11:15:00,Serie B,Goles (Over/Under),Over 2.5,1.94,pinnacle,17,0.7332,0.0324,1.76,4.46,1.9076,6.36959862061634e-05,17,0.009380045878998766,0.00838444935310522,6.963626029473543e-05,17,0.009821604949901218,0.009267492040445843,pinnacle:1.94; bovada:1.93; grosvenor:1.93; unibet:1.93; tabtouch:1.93; unibet_nl:1.93; casumo:1.93; unibet_se:1.93; leovegas:1.93; leovegas_se:1.93; coolbet:1.93; codere_it:1.88; nordicbet:1.88; betsson:1.88; betmgm:1.87; williamhill:1.85; tipico_de:1.83
Palermo vs Padova,2025-12-27 11:15:00,Serie B,Goles (Over/Under),Under 2.5,1.89,codere_it,17,0.2672,0.08,2.83,6.1,1.81,0.00017547585628867757,17,0.015513179912444369,0.014359250844587538,6.963626029473543e-05,17,0.009821604949901211,0.00926749204044582,codere_it:1.89; pinnacle:1.89; bovada:1.89; tipico_de:1.85; williamhill:1.85; coolbet:1.85; betmgm:1.83; nordicbet:1.82; betsson:1.82; grosvenor:1.76; unibet:1.76; tabtouch:1.76; unibet_nl:1.76; casumo:1.76; unibet_se:1.76; leovegas:1.76; leovegas_se:1.76
Gent vs Westerlo,2025-12-27 14:45:00,Belgium First Div,Goles (Over/Under),Over 2.5,1.62,unibet,10,0.1426,0.026,1.91,6.17,1.594,0.00011460249322790375,10,0.012150912577188991,0.010817155359430874,6.381009301069649e-05,10,0.009237677393066242,0.007143417346978198,unibet:1.62; casumo:1.62; unibet_se:1.62; grosvenor:1.62; unibet_nl:1.62; tabtouch:1.6; leovegas:1.57; leovegas_se:1.57; tipico_de:1.57; williamhill:1.53
Gent vs Westerlo,2025-12-27 14:45:00,Belgium First Div,Goles (Over/Under),Under 2.5,2.38,williamhill,10,-0.0447,0.121,2.5,7.38,2.259,8.507065205555211e-05,10,0.010771814410216744,0.00803718979734962,6.381009301069649e-05,10,0.009237677393066258,0.00714341734697827,williamhill:2.38; tipico_de:2.35; unibet:2.25; casumo:2.25; unibet_se:2.25; unibet_nl:2.25; grosvenor:2.23; tabtouch:2.23; leovegas:2.2; leovegas_se:2.2
Sunderland vs Leeds United,2025-12-28 09:00:00,EPL,Goles (Over/Under),Under 2.5,1.73,coolbet,15,0.6513,0.0787,1.48,3.47,1.6513,5.691705428308464e-05,15,0.008711730052370465,0.005528173633071527,6.182691775656828e-05,15,0.009165932019654304,0.007882057094465116,coolbet:1.73; williamhill:1.67; betmgm:1.67; tipico_de:1.65; betsson:1.65; nordicbet:1.65; leovegas:1.65; leovegas_se:1.65; grosvenor:1.64; casumo:1.64; unibet_se:1.64; unibet_nl:1.64; tabtouch:1.64; mybookieag:1.63; codere_it:1.62
Sunderland vs Leeds United,2025-12-28 09:00:00,EPL,Goles (Over/Under),Over 2.5,2.28,leovegas,15,0.2819,0.0633,3.12,4.47,2.2167,0.00014931648397710322,15,0.014328624585144393,0.012412081439578993,6.182691775656828e-05,15,0.00916593201965436,0.007882057094465175,leovegas:2.28; grosvenor:2.28; casumo:2.28; leovegas_se:2.28; unibet_se:2.28; unibet_nl:2.28; tabtouch:2.28; betsson:2.22; nordicbet:2.22; tipico_de:2.2; coolbet:2.19; mybookieag:2.14; codere_it:2.12; williamhill:2.1; betmgm:2.1
Burnley vs Everton,2025-12-27 10:00:00,EPL,Goles (Over/Under),Under 2.5,1.72,coolbet,15,0.571,0.0587,1.44,3.59,1.6613,5.463959675076028e-05,15,0.008534706423538346,0.007277625401172783,5.4536474818707926e-05,15,0.008609117972598314,0.008352660501484732,coolbet:1.72; codere_it:1.7; betsson:1.68; nordicbet:1.68; williamhill:1.67; tipico_de:1.67; mybookieag:1.65; betmgm:1.65; leovegas:1.65; leovegas_se:1.65; unibet_se:1.64; unibet_nl:1.64; tabtouch:1.64; casumo:1.64; grosvenor:1.64
