Partido,Fecha_Hora_Colombia,Mercado,Mejor_Cuota,Cuota_Promedio_Mercado,BDI_jsd_fair,BDI_n_bookmakers_fair,BDI_std_p_fair,BDI_mad_p_fair,BDI_jsd,BDI_n_bookmakers,BDI_std_p,BDI_mad_p,Mejor_Casa,Num_Casas,Diferencia_Cuota_Promedio,Volatilidad_Pct,Margen_Casa_Pct,Liga,Tipo_Mercado,Snapshot_Date,Todas_Las_Cuotas,Score,Total_Goles,Acerto,Bookmaker
Northampton Town vs Lincoln City,2025-01-18 09:00:00,Over 2.25,2.0,1.954,1.15139015862344e-05,5.0,0.0047965061817758,0.0043280958647142,3.5636199661145726e-05,5.0,0.0084382961880053,0.0061274064281583,pinnacle,5.0,0.046,0.032,5.56,League One,Goles (Over/Under),2025-01-17,pinnacle:2.0000; betonlineag:1.9600; lowvig:1.9600; bovada:1.9500; betus:1.9000,1-1,2.0,No,
Salernitana vs Reggiana,2025-01-18 09:00:00,Under 2.5,1.65,1.5812,2.3595067727728923e-05,8.0,0.0067637634544372,0.006392505296534,6.336742520732113e-05,8.0,0.0109036717932103,0.0075543195220362,williamhill,8.0,0.0687,0.028,6.06,Serie B,Goles (Over/Under),2025-01-17,williamhill:1.6500; onexbet:1.5900; unibet:1.5800; betrivers:1.5700; unibet_eu:1.5700; nordicbet:1.5700; betsson:1.5700; tipico_de:1.5500,2-1,3.0,No,
Northampton Town vs Lincoln City,2025-01-18 09:00:00,Under 2.25,1.86,1.84,1.15139015862344e-05,5.0,0.0047965061817758,0.0043280958647142,2.160298986789141e-05,5.0,0.0065441868781661,0.0047997506623033,betonlineag,5.0,0.02,0.0219,6.4,League One,Goles (Over/Under),2025-01-17,betonlineag:1.8600; lowvig:1.8600; pinnacle:1.8400; betus:1.8400; bovada:1.8000,1-1,2.0,Sí,
Cittadella vs Mantova,2025-01-18 09:00:00,Under 2.25,1.93,1.9,1.293680107386226e-05,5.0,0.0050864929567226,0.0045205473243512,1.678583737005073e-05,5.0,0.0057865638883638,0.0055165190073138,pinnacle,5.0,0.03,0.021,5.29,Serie B,Goles (Over/Under),2025-01-17,pinnacle:1.9300; betus:1.9200; bovada:1.8900; lowvig:1.8800; betonlineag:1.8800,1-2,3.0,No,
Cremonese vs Cosenza,2025-01-18 09:00:00,Under 2.5,1.8,1.7422,5.776738913301796e-05,9.0,0.0107234800232643,0.0096129664396301,0.0001268439161634,9.0,0.0157340592295662,0.0138874627014452,nordicbet,9.0,0.0578,0.0473,7.37,Serie B,Goles (Over/Under),2025-01-17,nordicbet:1.8000; betsson:1.8000; onexbet:1.7800; coolbet:1.7600; tipico_de:1.7500; williamhill:1.7500; betrivers:1.6800; unibet_eu:1.6800; unibet:1.6800,3-1,4.0,No,
Cremonese vs Cosenza,2025-01-18 09:00:00,Over 2.5,2.1,2.0056,5.776738913301796e-05,9.0,0.0107234800232643,0.0096129664396301,7.763371042004519e-05,9.0,0.0124580984200816,0.0104437641048189,williamhill,9.0,0.0944,0.0501,7.14,Serie B,Goles (Over/Under),2025-01-17,williamhill:2.1000; coolbet:2.0300; onexbet:2.0300; betrivers:2.0200; unibet_eu:2.0200; unibet:2.0200; nordicbet:1.9500; betsson:1.9500; tipico_de:1.9300,3-1,4.0,Sí,
Northampton Town vs Lincoln City,2025-01-18 09:00:00,Under 2.5,1.66,1.633,3.4012962107957484e-05,10.0,0.0081551239152452,0.007403439557635,2.5376780418389864e-05,10.0,0.0069390908599965,0.0063788248172124,matchbook,10.0,0.027,0.0185,6.97,League One,Goles (Over/Under),2025-01-17,matchbook:1.6600; betrivers:1.6500; unibet_eu:1.6500; unibet:1.6500; onexbet:1.6400; tipico_de:1.6200; williamhill:1.6200; betsson:1.6200; nordicbet:1.6200; playup:1.6000,1-1,2.0,Sí,
Northampton Town vs Lincoln City,2025-01-18 09:00:00,Over 2.5,2.3,2.213,3.4012962107957484e-05,10.0,0.0081551239152453,0.007403439557635,7.508251366916417e-05,10.0,0.0122000364949544,0.0116351915474226,williamhill,10.0,0.087,0.0593,5.98,League One,Goles (Over/Under),2025-01-17,williamhill:2.3000; matchbook:2.2600; onexbet:2.2500; betsson:2.2500; nordicbet:2.2500; playup:2.2500; tipico_de:2.1500; betrivers:2.1400; unibet_eu:2.1400; unibet:2.1400,1-1,2.0,No,
Cittadella vs Mantova,2025-01-18 09:00:00,Over 2.25,1.93,1.918,1.293680107386226e-05,5.0,0.0050864929567225,0.0045205473243512,2.2173866469166103e-05,5.0,0.0066498573051452,0.0053198858441162,pinnacle,5.0,0.012,0.024,5.0,Serie B,Goles (Over/Under),2025-01-17,pinnacle:1.9300; bovada:1.9300; lowvig:1.9300; betonlineag:1.9300; betus:1.8700,1-2,3.0,Sí,
Modena vs Frosinone,2025-01-18 09:00:00,Under 2.5,1.57,1.5162,1.6830989874962834e-05,8.0,0.0056458080489651,0.0052935379236329,0.0001022003722258,8.0,0.0135480497454877,0.0119063226133807,williamhill,8.0,0.0538,0.0312,6.25,Serie B,Goles (Over/Under),2025-01-17,williamhill:1.5700; onexbet:1.5400; nordicbet:1.5300; betsson:1.5300; tipico_de:1.5200; betrivers:1.4800; unibet_eu:1.4800; unibet:1.4800,1-1,2.0,Sí,
Modena vs Frosinone,2025-01-18 09:00:00,Over 2.5,2.47,2.42,1.6830989874962834e-05,8.0,0.0056458080489651,0.0052935379236329,1.7980666193698623e-05,8.0,0.005909882592968,0.0047361825852267,onexbet,8.0,0.05,0.0343,8.05,Serie B,Goles (Over/Under),2025-01-17,onexbet:2.4700; williamhill:2.4500; betrivers:2.4300; unibet_eu:2.4300; unibet:2.4300; nordicbet:2.4000; betsson:2.4000; tipico_de:2.3500,1-1,2.0,No,
VfB Stuttgart vs SC Freiburg,2025-01-18 09:30:00,Over 3.0,1.85,1.8433,1.083994448700565e-05,6.0,0.0046530510882105,0.0035435720089041,2.436523418273081e-06,6.0,0.002199231398701,0.0019638312582004,coolbet,6.0,0.0067,0.0075,5.87,Bundesliga,Goles (Over/Under),2025-01-17,coolbet:1.8500; pinnacle:1.8500; betus:1.8500; lowvig:1.8400; betonlineag:1.8400; bovada:1.8300,4-0,4.0,Sí,
VfL Bochum vs RB Leipzig,2025-01-18 09:30:00,Over 2.75,1.93,1.914,2.693933484517212e-06,5.0,0.0023211648565873,0.0020796629160553,6.849089084775975e-06,5.0,0.0036974495979207,0.003486022926997,pinnacle,5.0,0.016,0.0136,4.17,Bundesliga,Goles (Over/Under),2025-01-17,pinnacle:1.9300; betus:1.9300; bovada:1.9100; lowvig:1.9000; betonlineag:1.9000,3-3,6.0,Sí,
1. FC Heidenheim vs FC St. Pauli,2025-01-18 09:30:00,Over 2.5,2.0,1.9213,1.1217160553415809e-05,15.0,0.0047362465767484,0.0035913344897879,6.073540660944838e-05,15.0,0.011009645455041,0.0083297889779075,onexbet,15.0,0.0787,0.0406,4.05,Bundesliga,Goles (Over/Under),2025-01-17,onexbet:2.0000; matchbook:1.9800; pinnacle:1.9700; williamhill:1.9500; lowvig:1.9300; betonlineag:1.9300; betsson:1.9200; nordicbet:1.9200; bovada:1.9100; betus:1.9100; coolbet:1.9000; playup:1.9000; tipico_de:1.9000; betrivers:1.8500; unibet_eu:1.8500,0-0,0.0,No,
1. FC Heidenheim vs FC St. Pauli,2025-01-18 09:30:00,Under 2.5,1.95,1.8927,1.1217160553415809e-05,15.0,0.0047362465767484,0.0035913344897879,3.5080834669701386e-05,15.0,0.0083639041430371,0.0068766500828538,onexbet,15.0,0.0573,0.0302,5.34,Bundesliga,Goles (Over/Under),2025-01-17,onexbet:1.9500; matchbook:1.9500; pinnacle:1.9200; betus:1.9200; bovada:1.9100; betrivers:1.8900; unibet_eu:1.8900; betsson:1.8800; nordicbet:1.8800; lowvig:1.8800; betonlineag:1.8800; coolbet:1.8700; playup:1.8700; williamhill:1.8500; tipico_de:1.8500,0-0,0.0,Sí,
Holstein Kiel vs TSG Hoffenheim,2025-01-18 09:30:00,Over 3.0,2.03,1.9967,3.875282900147522e-05,3.0,0.0087911160865912,0.0082883437320357,1.7194758773406555e-05,3.0,0.0058641155494729,0.005528741160925,coolbet,3.0,0.0333,0.0236,6.08,Bundesliga,Goles (Over/Under),2025-01-17,coolbet:2.0300; lowvig:1.9800; betonlineag:1.9800,1-3,4.0,Sí,
VfB Stuttgart vs SC Freiburg,2025-01-18 09:30:00,Under 3.5,1.68,1.6243,5.81936381830728e-05,7.0,0.0106358146672205,0.0080328326239869,0.0001502494591385,7.0,0.0168164934790893,0.0142388571628254,onexbet,7.0,0.0557,0.0437,6.04,Bundesliga,Goles (Over/Under),2025-01-17,onexbet:1.6800; matchbook:1.6600; tipico_de:1.6500; playup:1.6300; nordicbet:1.6300; unibet_eu:1.5600; betrivers:1.5600,4-0,4.0,No,
Bayern Munich vs VfL Wolfsburg,2025-01-18 09:30:00,Under 3.75,1.97,1.935,5.176211754203025e-06,4.0,0.003217358902761,0.0024393914796325,1.6719676522878815e-05,4.0,0.0057798610060916,0.0046233749852485,pinnacle,4.0,0.035,0.0218,3.67,Bundesliga,Goles (Over/Under),2025-01-17,pinnacle:1.9700; lowvig:1.9300; betonlineag:1.9300; bovada:1.9100,3-0,3.0,Sí,
Bayern Munich vs VfL Wolfsburg,2025-01-18 09:30:00,Over 3.75,1.91,1.8975,5.176211754203025e-06,4.0,0.003217358902761,0.0024393914796325,2.6478456852642047e-06,4.0,0.0022980026003958,0.0020812648258226,bovada,4.0,0.0125,0.0083,4.71,Bundesliga,Goles (Over/Under),2025-01-17,bovada:1.9100; pinnacle:1.9000; lowvig:1.8900; betonlineag:1.8900,3-0,3.0,No,
Holstein Kiel vs TSG Hoffenheim,2025-01-18 09:30:00,Under 3.0,1.85,1.82,3.875282900147522e-05,3.0,0.0087911160865912,0.0082883437320357,8.592815959127496e-05,3.0,0.0130302232405384,0.0122850122850123,lowvig,3.0,0.03,0.0424,4.56,Bundesliga,Goles (Over/Under),2025-01-17,lowvig:1.8500; betonlineag:1.8500; coolbet:1.7600,1-3,4.0,No,
Bayern Munich vs VfL Wolfsburg,2025-01-18 09:30:00,Over 3.5,1.78,1.7086,4.375640902160329e-05,7.0,0.0092849473397694,0.0057204603437322,0.0001276836434776,7.0,0.0157089534249351,0.0111978170454383,onexbet,7.0,0.0714,0.0452,4.72,Bundesliga,Goles (Over/Under),2025-01-17,onexbet:1.7800; coolbet:1.7400; nordicbet:1.7200; playup:1.7000; betrivers:1.7000; unibet_eu:1.7000; tipico_de:1.6200,3-0,3.0,No,
Bayern Munich vs VfL Wolfsburg,2025-01-18 09:30:00,Under 3.5,2.2,2.1386,4.375640902160329e-05,7.0,0.0092849473397694,0.0057204603437321,5.130384302881874e-05,7.0,0.010108069144929,0.0083577528913007,onexbet,7.0,0.0614,0.0461,7.18,Bundesliga,Goles (Over/Under),2025-01-17,onexbet:2.2000; tipico_de:2.2000; nordicbet:2.1500; playup:2.1200; betrivers:2.1200; unibet_eu:2.1200; coolbet:2.0600,3-0,3.0,Sí,
VfB Stuttgart vs SC Freiburg,2025-01-18 09:30:00,Over 3.5,2.38,2.3029,5.81936381830728e-05,7.0,0.0106358146672205,0.008032832623987,0.0001088931663932,7.0,0.0146546064573264,0.0114799032383988,onexbet,7.0,0.0771,0.0752,6.12,Bundesliga,Goles (Over/Under),2025-01-17,onexbet:2.3800; matchbook:2.3800; unibet_eu:2.3300; betrivers:2.3300; nordicbet:2.3000; playup:2.2500; tipico_de:2.1500,4-0,4.0,Sí,
Holstein Kiel vs TSG Hoffenheim,2025-01-18 09:30:00,Over 2.75,1.83,1.8267,6.168005437215379e-06,3.0,0.0035072714356806,0.0029563518630097,1.0109418200471183e-06,3.0,0.0014153741691918,0.0013344275639357,pinnacle,3.0,0.0033,0.0047,4.64,Bundesliga,Goles (Over/Under),2025-01-17,pinnacle:1.8300; betus:1.8300; bovada:1.8200,1-3,4.0,Sí,
Holstein Kiel vs TSG Hoffenheim,2025-01-18 09:30:00,Under 2.75,2.07,2.03,6.168005437215379e-06,3.0,0.0035072714356806,0.0029563518630098,2.519785413382373e-05,3.0,0.0070975900549445,0.0064146511269484,pinnacle,3.0,0.04,0.0294,3.25,Bundesliga,Goles (Over/Under),2025-01-17,pinnacle:2.0700; bovada:2.0200; betus:2.0000,1-3,4.0,No,
VfL Bochum vs RB Leipzig,2025-01-18 09:30:00,Over 2.5,1.76,1.7256,1.7694832301323046e-05,9.0,0.0059142262505804,0.0047743521459375,4.475723067365206e-05,9.0,0.0093307963621977,0.0080493129258918,onexbet,9.0,0.0344,0.0275,4.9,Bundesliga,Goles (Over/Under),2025-01-17,onexbet:1.7600; williamhill:1.7500; betsson:1.7500; nordicbet:1.7500; playup:1.7200; coolbet:1.7100; unibet_eu:1.7100; betrivers:1.7100; tipico_de:1.6700,3-3,6.0,Sí,
Holstein Kiel vs TSG Hoffenheim,2025-01-18 09:30:00,Over 2.5,1.71,1.6429,5.672436901012578e-06,7.0,0.0033261936654173,0.0030590159596227,8.073438980487321e-05,7.0,0.0124270514661028,0.0106292829510844,onexbet,7.0,0.0671,0.0341,2.92,Bundesliga,Goles (Over/Under),2025-01-17,onexbet:1.7100; williamhill:1.6700; nordicbet:1.6500; playup:1.6300; tipico_de:1.6200; unibet_eu:1.6100; betrivers:1.6100,1-3,4.0,Sí,
Holstein Kiel vs TSG Hoffenheim,2025-01-18 09:30:00,Under 2.5,2.32,2.26,5.672436901012578e-06,7.0,0.0033261936654173,0.0030590159596226,1.118371645890286e-05,7.0,0.0046925090857915,0.0032840722495894,onexbet,7.0,0.06,0.0245,5.22,Bundesliga,Goles (Over/Under),2025-01-17,onexbet:2.3200; williamhill:2.2500; playup:2.2500; tipico_de:2.2500; nordicbet:2.2500; unibet_eu:2.2500; betrivers:2.2500,1-3,4.0,No,
VfL Bochum vs RB Leipzig,2025-01-18 09:30:00,Under 2.5,2.23,2.1133,1.7694832301323046e-05,9.0,0.0059142262505804,0.0047743521459375,4.948586339375277e-05,9.0,0.0099228131355561,0.0073904145120005,onexbet,9.0,0.1167,0.0459,4.72,Bundesliga,Goles (Over/Under),2025-01-17,onexbet:2.2300; tipico_de:2.1500; coolbet:2.1000; williamhill:2.1000; betsson:2.1000; nordicbet:2.1000; playup:2.0800; unibet_eu:2.0800; betrivers:2.0800,3-3,6.0,No,
VfB Stuttgart vs SC Freiburg,2025-01-18 09:30:00,Under 3.0,2.05,1.99,1.083994448700565e-05,6.0,0.0046530510882106,0.0035435720089042,3.942635462494606e-05,6.0,0.0088785747250103,0.0059489373862113,pinnacle,6.0,0.06,0.0351,3.43,Bundesliga,Goles (Over/Under),2025-01-17,pinnacle:2.0500; bovada:2.0000; lowvig:1.9900; betonlineag:1.9900; betus:1.9800; coolbet:1.9300,4-0,4.0,No,
VfL Bochum vs RB Leipzig,2025-01-18 09:30:00,Under 2.75,1.96,1.924,2.693933484517212e-06,5.0,0.0023211648565873,0.0020796629160554,1.2263681299115916e-05,5.0,0.0049496573435021,0.0038376607187377,pinnacle,5.0,0.036,0.0185,3.65,Bundesliga,Goles (Over/Under),2025-01-17,pinnacle:1.9600; lowvig:1.9200; betonlineag:1.9200; bovada:1.9100; betus:1.9100,3-3,6.0,No,
Walsall vs Milton Keynes Dons,2025-01-18 10:00:00,Over 2.75,2.01,1.972,1.0893472980497349e-05,5.0,0.0046648643775452,0.0035023432565581,4.918077292145884e-05,5.0,0.0099148682458493,0.0087193124311198,lowvig,5.0,0.038,0.0382,5.31,League Two,Goles (Over/Under),2025-01-17,lowvig:2.0100; betonlineag:2.0100; pinnacle:1.9800; bovada:1.9500; betus:1.9100,4-2,6.0,Sí,
Walsall vs Milton Keynes Dons,2025-01-18 10:00:00,Under 2.75,1.83,1.824,1.0893472980497349e-05,5.0,0.0046648643775452,0.0035023432565581,6.705590868987714e-06,5.0,0.0036429872495446,0.0029143897996356,pinnacle,5.0,0.006,0.012,7.0,League Two,Goles (Over/Under),2025-01-17,pinnacle:1.8300; betus:1.8300; lowvig:1.8300; betonlineag:1.8300; bovada:1.8000,4-2,6.0,No,
Mansfield Town vs Wycombe Wanderers,2025-01-18 10:00:00,Under 2.5,1.93,1.8831,1.4863118638398549e-05,16.0,0.0054519413173422,0.0042660508991168,2.669725364341838e-05,16.0,0.007293040093389,0.0065174056850879,pinnacle,16.0,0.0469,0.0259,6.76,League One,Goles (Over/Under),2025-01-17,pinnacle:1.9300; matchbook:1.9200; betonlineag:1.9100; lowvig:1.9100; onexbet:1.9000; unibet:1.9000; betrivers:1.8900; unibet_eu:1.8900; bovada:1.8700; betsson:1.8700; nordicbet:1.8700; betus:1.8700; tipico_de:1.8500; williamhill:1.8500; coolbet:1.8500; playup:1.8500,1-2,3.0,No,
Mansfield Town vs Wycombe Wanderers,2025-01-18 10:00:00,Over 2.5,1.91,1.8806,1.4863118638398549e-05,16.0,0.0054519413173421,0.0042660508991167,5.2242629535806574e-05,16.0,0.0101936673617569,0.0087385140342008,williamhill,16.0,0.0294,0.0354,6.41,League One,Goles (Over/Under),2025-01-17,williamhill:1.9100; pinnacle:1.9100; betus:1.9100; matchbook:1.9100; betonlineag:1.9100; lowvig:1.9100; onexbet:1.9000; betsson:1.9000; nordicbet:1.9000; coolbet:1.8900; playup:1.8800; bovada:1.8700; tipico_de:1.8300; betrivers:1.8200; unibet:1.8200; unibet_eu:1.8200,1-2,3.0,Sí,
Coventry City vs Bristol City,2025-01-18 10:00:00,Under 2.5,1.9,1.8531,1.1253056272593412e-05,16.0,0.0047433506201991,0.0037391007938216,2.0858560405602863e-05,16.0,0.0064401332261042,0.0049474543429441,matchbook,16.0,0.0469,0.0223,6.69,Championship,Goles (Over/Under),2025-01-17,matchbook:1.9000; bovada:1.8900; pinnacle:1.8800; betus:1.8800; nordicbet:1.8500; betsson:1.8500; onexbet:1.8500; coolbet:1.8500; williamhill:1.8500; lowvig:1.8500; betonlineag:1.8500; unibet:1.8400; tipico_de:1.8300; unibet_eu:1.8300; betrivers:1.8300; playup:1.8200,1-1,2.0,Sí,
West Bromwich Albion vs Stoke City,2025-01-18 10:00:00,Over 2.25,1.82,1.82,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,lowvig,2.0,0.0,0.0,4.45,Championship,Goles (Over/Under),2025-01-17,lowvig:1.8200; betonlineag:1.8200,1-1,2.0,No,
Bristol Rovers vs Barnsley,2025-01-18 10:00:00,Under 2.75,1.9,1.878,1.1325300626138096e-05,5.0,0.0047589126815854,0.0044424819180408,2.731816504810097e-05,5.0,0.0073714209101952,0.0055464786836291,betonlineag,5.0,0.022,0.0256,6.11,League One,Goles (Over/Under),2025-01-17,betonlineag:1.9000; lowvig:1.9000; pinnacle:1.8800; betus:1.8800; bovada:1.8300,3-1,4.0,No,
Bristol Rovers vs Barnsley,2025-01-18 10:00:00,Over 2.75,1.96,1.916,1.1325300626138096e-05,5.0,0.0047589126815854,0.0044424819180408,3.0778154244553025e-05,5.0,0.0078370165969281,0.0056973765231937,pinnacle,5.0,0.044,0.0287,5.67,League One,Goles (Over/Under),2025-01-17,pinnacle:1.9600; betonlineag:1.9200; lowvig:1.9200; bovada:1.9100; betus:1.8700,3-1,4.0,Sí,
Oxford United vs Blackburn Rovers,2025-01-18 10:00:00,Over 2.25,1.96,1.936,1.3871737939809802e-05,5.0,0.0052665982851031,0.0049288094104847,4.280729232123342e-05,5.0,0.0092424259976215,0.007227587163479,lowvig,5.0,0.024,0.0338,4.78,Championship,Goles (Over/Under),2025-01-17,lowvig:1.9600; betonlineag:1.9600; bovada:1.9500; pinnacle:1.9400; betus:1.8700,1-0,1.0,No,
Oxford United vs Blackburn Rovers,2025-01-18 10:00:00,Under 2.25,1.91,1.874,1.3871737939809802e-05,5.0,0.0052665982851031,0.0049288094104848,1.3652386716430536e-05,5.0,0.0052156368463015,0.0040437356868405,pinnacle,5.0,0.036,0.0185,5.83,Championship,Goles (Over/Under),2025-01-17,pinnacle:1.9100; bovada:1.8700; betus:1.8700; lowvig:1.8600; betonlineag:1.8600,1-0,1.0,Sí,
Sheffield United vs Norwich City,2025-01-18 10:00:00,Over 2.5,2.16,2.0827,1.3424155549204636e-05,11.0,0.0051599150624477,0.0039072596215067,4.578168471144764e-05,11.0,0.0095615567117612,0.0076715576870156,matchbook,11.0,0.0773,0.0411,5.12,Championship,Goles (Over/Under),2025-01-17,matchbook:2.1600; betsson:2.1000; nordicbet:2.1000; betrivers:2.1000; unibet_eu:2.1000; unibet:2.1000; williamhill:2.1000; onexbet:2.0700; playup:2.0500; coolbet:2.0300; tipico_de:2.0000,2-1,3.0,Sí,
Dender vs Cercle Brugge KSV,2025-01-18 10:00:00,Over 2.5,2.08,2.01,6.204429650997063e-05,14.0,0.0111122514202004,0.0086673215384149,7.932279309416881e-05,14.0,0.0125931946911219,0.0103646447796727,unibet_eu,14.0,0.07,0.0507,6.56,Pro League,Goles (Over/Under),2025-01-17,unibet_eu:2.0800; betrivers:2.0800; unibet:2.0800; matchbook:2.0600; bovada:2.0200; lowvig:2.0200; betonlineag:2.0200; pinnacle:2.0100; onexbet:2.0100; betsson:1.9700; nordicbet:1.9700; tipico_de:1.9500; playup:1.9500; betus:1.9200,2-1,3.0,Sí,
Portsmouth vs Middlesbrough,2025-01-18 10:00:00,Under 2.5,2.2,2.1411,1.2017717777608648e-05,9.0,0.0048629481572743,0.0039621850283227,1.85677552845834e-05,9.0,0.0060790653053136,0.0050616064245607,williamhill,9.0,0.0589,0.0281,7.18,Championship,Goles (Over/Under),2025-01-17,williamhill:2.2000; onexbet:2.1600; betsson:2.1500; nordicbet:2.1500; tipico_de:2.1500; betrivers:2.1200; unibet_eu:2.1200; unibet:2.1200; playup:2.1000,2-1,3.0,No,
Portsmouth vs Middlesbrough,2025-01-18 10:00:00,Over 2.5,1.7,1.6778,1.2017717777608648e-05,9.0,0.0048629481572743,0.0039621850283227,3.493603128881629e-05,9.0,0.008178218540703,0.0052920130802464,betsson,9.0,0.0222,0.0225,6.44,Championship,Goles (Over/Under),2025-01-17,betsson:1.7000; nordicbet:1.7000; onexbet:1.6900; playup:1.6800; betrivers:1.6800; unibet_eu:1.6800; unibet:1.6800; williamhill:1.6700; tipico_de:1.6200,2-1,3.0,Sí,
Luton vs Preston North End,2025-01-18 10:00:00,Under 2.25,1.92,1.902,1.2257092955315604e-05,5.0,0.004951016973878,0.0047015909344081,8.222247107149569e-06,5.0,0.0040500822466653,0.0039682539682539,lowvig,5.0,0.018,0.0147,5.56,Championship,Goles (Over/Under),2025-01-17,lowvig:1.9200; betonlineag:1.9200; pinnacle:1.8900; bovada:1.8900; betus:1.8900,0-0,0.0,Sí,
Luton vs Preston North End,2025-01-18 10:00:00,Over 2.25,1.96,1.912,1.2257092955315604e-05,5.0,0.004951016973878,0.0047015909344081,3.483117858457605e-05,5.0,0.0083375230070181,0.0071812387597277,pinnacle,5.0,0.048,0.0306,3.93,Championship,Goles (Over/Under),2025-01-17,pinnacle:1.9600; bovada:1.9300; lowvig:1.9000; betonlineag:1.9000; betus:1.8700,0-0,0.0,No,
West Bromwich Albion vs Stoke City,2025-01-18 10:00:00,Under 2.25,2.02,2.02,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,lowvig,2.0,0.0,0.0,4.45,Championship,Goles (Over/Under),2025-01-17,lowvig:2.0200; betonlineag:2.0200,1-1,2.0,Sí,
Coventry City vs Bristol City,2025-01-18 10:00:00,Over 2.5,2.0,1.9369,1.1253056272593412e-05,16.0,0.0047433506201991,0.0037391007938215,5.158390770191272e-05,16.0,0.0101470676921565,0.0077421925720583,matchbook,16.0,0.0631,0.0375,4.95,Championship,Goles (Over/Under),2025-01-17,matchbook:2.0000; pinnacle:1.9800; lowvig:1.9700; betonlineag:1.9700; nordicbet:1.9600; betsson:1.9600; onexbet:1.9500; bovada:1.9300; unibet:1.9300; unibet_eu:1.9300; betrivers:1.9300; coolbet:1.9300; playup:1.9200; williamhill:1.9100; betus:1.8700; tipico_de:1.8500,1-1,2.0,No,
Sheffield United vs Norwich City,2025-01-18 10:00:00,Under 2.5,1.81,1.7355,1.3424155549204636e-05,11.0,0.0051599150624478,0.0039072596215067,6.150603869394034e-05,11.0,0.0109690073693127,0.0094893833576817,matchbook,11.0,0.0745,0.0334,5.25,Championship,Goles (Over/Under),2025-01-17,matchbook:1.8100; coolbet:1.7600; onexbet:1.7500; betsson:1.7500; nordicbet:1.7500; williamhill:1.7500; playup:1.7200; tipico_de:1.7000; betrivers:1.7000; unibet_eu:1.7000; unibet:1.7000,2-1,3.0,No,
West Ham United vs Crystal Palace,2025-01-18 10:00:00,Under 2.5,2.12,2.0307,7.958103638721012e-06,14.0,0.003982748127364,0.0034770808900372,3.772026294116293e-05,14.0,0.0086828068500566,0.0063936862397448,matchbook,14.0,0.0893,0.0361,3.67,Premier League,Goles (Over/Under),2025-01-17,matchbook:2.1200; betus:2.0700; onexbet:2.0500; williamhill:2.0500; coolbet:2.0500; betonlineag:2.0300; lowvig:2.0300; betsson:2.0200; nordicbet:2.0200; unibet_eu:2.0200; betrivers:2.0200; tipico_de:2.0000; playup:1.9800; mybookieag:1.9700,0-2,2.0,Sí,
Crawley Town vs Burton Albion,2025-01-18 10:00:00,Over 2.5,1.84,1.7786,6.433580575117761e-05,14.0,0.0113242553913313,0.0104856190466792,8.59071988477291e-05,14.0,0.0129957226495747,0.0109733522927312,betonlineag,14.0,0.0614,0.0409,6.7,League One,Goles (Over/Under),2025-01-17,betonlineag:1.8400; lowvig:1.8400; unibet_eu:1.8100; betrivers:1.8100; unibet:1.8100; coolbet:1.8000; bovada:1.7800; betus:1.7800; onexbet:1.7600; williamhill:1.7500; betsson:1.7500; nordicbet:1.7500; playup:1.7200; tipico_de:1.7000,0-2,2.0,No,
Stevenage vs Wigan Athletic,2025-01-18 10:00:00,Over 2.5,2.65,2.5625,9.314356466061412e-05,4.0,0.0131365377393649,0.0130210424429559,9.806862868927868e-05,4.0,0.0136697272579989,0.0133615710435117,unibet_eu,4.0,0.0875,0.0893,7.67,League One,Goles (Over/Under),2025-01-17,unibet_eu:2.6500; unibet:2.6500; williamhill:2.5000; tipico_de:2.4500,1-2,3.0,Sí,
Swindon Town vs Barrow,2025-01-18 10:00:00,Over 2.25,1.87,1.85,5.632509238993763e-06,4.0,0.0033553318786308,0.0032059221393911,8.596736522297372e-06,4.0,0.0041327105661369,0.0029379778656538,pinnacle,4.0,0.02,0.0141,5.83,League Two,Goles (Over/Under),2025-01-17,pinnacle:1.8700; lowvig:1.8500; betonlineag:1.8500; bovada:1.8300,2-0,2.0,No,
Swindon Town vs Barrow,2025-01-18 10:00:00,Under 2.25,1.97,1.945,5.632509238993763e-06,4.0,0.0033553318786308,0.0032059221393911,2.37526367500426e-05,4.0,0.0068890651496339,0.0066166245135128,lowvig,4.0,0.025,0.026,5.41,League Two,Goles (Over/Under),2025-01-17,lowvig:1.9700; betonlineag:1.9700; pinnacle:1.9300; bovada:1.9100,2-0,2.0,Sí,
