Partido,Fecha_Hora_Colombia,Mercado,Mejor_Cuota,Cuota_Promedio_Mercado,BDI_jsd_fair,BDI_n_bookmakers_fair,BDI_std_p_fair,BDI_mad_p_fair,BDI_jsd,BDI_n_bookmakers,BDI_std_p,BDI_mad_p,Mejor_Casa,Num_Casas,Diferencia_Cuota_Promedio,Volatilidad_Pct,Margen_Casa_Pct,Liga,Tipo_Mercado,Snapshot_Date,Todas_Las_Cuotas,Score,Total_Goles,Acerto,Bookmaker
Racing de Ferrol vs CD Castellón,2025-02-08 08:00:00,Over 2.25,1.95,1.9233,6.472958359708939e-06,6.0,0.0035978234080433,0.0029086678301338,2.3669794682371808e-05,6.0,0.0068714202301779,0.0049131899177616,bovada,6.0,0.0267,0.0249,4.76,La Liga 2,Goles (Over/Under),2025-02-07,bovada:1.9500; pinnacle:1.9300; lowvig:1.9300; betonlineag:1.9300; betanysports:1.9300; betus:1.8700,1-3,4.0,Sí,
Radomiak Radom vs Śląsk Wrocław,2025-02-08 08:45:00,Over 2.25,1.83,1.82,1.7021177152329954e-05,5.0,0.0058279517231858,0.0044909956709956,5.588157520935273e-06,5.0,0.0033256173143482,0.0024339958766188,lowvig,5.0,0.01,0.011,6.46,Ekstraklasa,Goles (Over/Under),2025-02-07,lowvig:1.8300; betonlineag:1.8300; pinnacle:1.8200; betus:1.8200; bovada:1.8000,1-1,2.0,No,
Radomiak Radom vs Śląsk Wrocław,2025-02-08 08:45:00,Under 2.5,1.78,1.7611,2.489997855656986e-05,9.0,0.0070452951562952,0.0066646306986094,9.843192654257036e-06,9.0,0.0043973419504015,0.0040398635904253,betrivers,9.0,0.0189,0.0137,7.99,Ekstraklasa,Goles (Over/Under),2025-02-07,betrivers:1.7800; unibet_eu:1.7800; unibet:1.7800; coolbet:1.7600; tipico_de:1.7500; onexbet:1.7500; nordicbet:1.7500; betsson:1.7500; playup:1.7500,1-1,2.0,Sí,
Radomiak Radom vs Śląsk Wrocław,2025-02-08 08:45:00,Over 2.5,2.04,1.9767,2.489997855656986e-05,9.0,0.0070452951562953,0.0066646306986094,6.462056118978896e-05,9.0,0.0113665855373139,0.0106460522061572,onexbet,9.0,0.0633,0.0445,6.16,Ekstraklasa,Goles (Over/Under),2025-02-07,onexbet:2.0400; coolbet:2.0300; nordicbet:2.0100; betsson:2.0100; playup:1.9800; tipico_de:1.9300; betrivers:1.9300; unibet_eu:1.9300; unibet:1.9300,1-1,2.0,No,
Radomiak Radom vs Śląsk Wrocław,2025-02-08 08:45:00,Under 2.25,2.05,2.006,1.7021177152329954e-05,5.0,0.0058279517231858,0.0044909956709956,5.364671285221056e-05,5.0,0.0103567292604799,0.0077678615195625,bovada,5.0,0.044,0.0408,4.34,Ekstraklasa,Goles (Over/Under),2025-02-07,bovada:2.0500; pinnacle:2.0300; lowvig:2.0100; betonlineag:2.0100; betus:1.9300,1-1,2.0,Sí,
Cosenza vs Carrarese,2025-02-08 09:00:00,Under 2.5,1.64,1.56,9.003280436658874e-05,9.0,0.0131303052362112,0.0122346160347677,0.0002682418455922,9.0,0.0221501058840217,0.0195721883008859,matchbook,9.0,0.08,0.0533,5.42,Serie B,Goles (Over/Under),2025-02-07,matchbook:1.6400; onexbet:1.6100; betsson:1.5900; nordicbet:1.5900; tipico_de:1.5700; williamhill:1.5700; betrivers:1.4900; unibet_eu:1.4900; unibet:1.4900,1-0,1.0,Sí,
Pisa vs Cittadella,2025-02-08 09:00:00,Under 2.5,1.69,1.6671,1.6149887649821228e-05,7.0,0.00564179522864,0.0045126984129504,7.020976032127815e-06,7.0,0.003675483998007,0.0029237794142249,onexbet,7.0,0.0229,0.0103,7.95,Serie B,Goles (Over/Under),2025-02-07,onexbet:1.6900; tipico_de:1.6700; williamhill:1.6700; betrivers:1.6600; unibet_eu:1.6600; unibet:1.6600; coolbet:1.6600,0-1,1.0,Sí,
Pisa vs Cittadella,2025-02-08 09:00:00,Over 2.25,1.93,1.918,1.246065926689974e-05,5.0,0.0049920112700198,0.0042088590126629,2.2173866469166103e-05,5.0,0.0066498573051452,0.0053198858441162,pinnacle,5.0,0.012,0.024,5.0,Serie B,Goles (Over/Under),2025-02-07,pinnacle:1.9300; bovada:1.9300; lowvig:1.9300; betonlineag:1.9300; betus:1.8700,0-1,1.0,No,
Hellas Verona vs Atalanta BC,2025-02-08 09:00:00,Under 2.5,2.26,2.1318,2.80193671053229e-05,11.0,0.0074425313191581,0.0069157501774279,7.201435302613336e-05,11.0,0.011969641859885,0.0099481453125838,matchbook,11.0,0.1282,0.0554,4.13,Serie A,Goles (Over/Under),2025-02-07,matchbook:2.2600; betus:2.1800; onexbet:2.1700; unibet_eu:2.1500; betrivers:2.1500; coolbet:2.1100; nordicbet:2.1000; betsson:2.1000; tipico_de:2.1000; playup:2.0800; williamhill:2.0500,0-5,5.0,No,
Mantova vs Sassuolo,2025-02-08 09:00:00,Over 2.75,2.02,1.992,2.2626422459663023e-05,5.0,0.0067229995162281,0.0052405636400338,7.402879568331907e-05,5.0,0.0121635268289815,0.0096091714434601,pinnacle,5.0,0.028,0.0466,4.45,Serie B,Goles (Over/Under),2025-02-07,pinnacle:2.0200; lowvig:2.0200; betonlineag:2.0200; bovada:2.0000; betus:1.9000,0-3,3.0,Sí,
Mantova vs Sassuolo,2025-02-08 09:00:00,Under 2.75,1.84,1.83,2.2626422459663023e-05,5.0,0.0067229995162282,0.0052405636400338,3.5979564093722336e-06,5.0,0.0026708966250741,0.0023915262689318,pinnacle,5.0,0.01,0.0089,6.98,Serie B,Goles (Over/Under),2025-02-07,pinnacle:1.8400; betus:1.8400; bovada:1.8300; lowvig:1.8200; betonlineag:1.8200,0-3,3.0,No,
Cosenza vs Carrarese,2025-02-08 09:00:00,Over 2.5,2.4,2.3267,9.003280436658874e-05,9.0,0.0131303052362111,0.0122346160347676,6.370841542444598e-05,9.0,0.011174924605316,0.0103626885238287,betrivers,9.0,0.0733,0.0606,8.78,Serie B,Goles (Over/Under),2025-02-07,betrivers:2.4000; unibet_eu:2.4000; unibet:2.4000; matchbook:2.3600; onexbet:2.3100; williamhill:2.3000; betsson:2.2600; nordicbet:2.2600; tipico_de:2.2500,1-0,1.0,No,
Hellas Verona vs Atalanta BC,2025-02-08 09:00:00,Over 2.5,1.81,1.73,2.80193671053229e-05,11.0,0.0074425313191581,0.0069157501774279,0.0001012708514985,11.0,0.0140560021913306,0.012109245958356,onexbet,11.0,0.08,0.0422,4.03,Serie A,Goles (Over/Under),2025-02-07,onexbet:1.8100; matchbook:1.7700; coolbet:1.7700; nordicbet:1.7500; betsson:1.7500; playup:1.7200; betus:1.7200; williamhill:1.7000; tipico_de:1.7000; unibet_eu:1.6700; betrivers:1.6700,0-5,5.0,Sí,
Pisa vs Cittadella,2025-02-08 09:00:00,Under 2.25,1.92,1.898,1.246065926689974e-05,5.0,0.0049920112700198,0.004208859012663,1.2910598345254969e-05,5.0,0.0050743995122721,0.0048688506135314,pinnacle,5.0,0.022,0.0183,5.56,Serie B,Goles (Over/Under),2025-02-07,pinnacle:1.9200; betus:1.9200; bovada:1.8900; lowvig:1.8800; betonlineag:1.8800,0-1,1.0,Sí,
Frosinone vs US Catanzaro 1929,2025-02-08 09:00:00,Under 2.25,1.82,1.8,3.423294982178712e-05,5.0,0.0082603772664166,0.0073860579028897,1.3575712122301104e-05,5.0,0.0051774821323435,0.0049552533257294,bovada,5.0,0.02,0.0167,6.49,Serie B,Goles (Over/Under),2025-02-07,bovada:1.8200; pinnacle:1.8100; betus:1.8100; betonlineag:1.7800; lowvig:1.7800,1-1,2.0,Sí,
Hellas Verona vs Atalanta BC,2025-02-08 09:00:00,Under 2.75,1.92,1.8925,5.999601934930775e-07,4.0,0.0010953117560919,0.0010111172424931,1.0334826860099615e-05,4.0,0.0045400287565067,0.0038037895418214,pinnacle,4.0,0.0275,0.0164,3.9,Serie A,Goles (Over/Under),2025-02-07,pinnacle:1.9200; bovada:1.8900; lowvig:1.8800; betonlineag:1.8800,0-5,5.0,No,
Hellas Verona vs Atalanta BC,2025-02-08 09:00:00,Over 2.75,1.97,1.945,5.999601934930775e-07,4.0,0.0010953117560918,0.0010111172424931,7.760733972100783e-06,4.0,0.0039384561803528,0.003277488810443,pinnacle,4.0,0.025,0.015,3.95,Serie A,Goles (Over/Under),2025-02-07,pinnacle:1.9700; lowvig:1.9400; betonlineag:1.9400; bovada:1.9300,0-5,5.0,Sí,
Pisa vs Cittadella,2025-02-08 09:00:00,Over 2.5,2.19,2.0971,1.6149887649821228e-05,7.0,0.00564179522864,0.0045126984129504,6.758744099369615e-05,7.0,0.0116077124941271,0.0101734244123549,coolbet,7.0,0.0929,0.052,5.9,Serie B,Goles (Over/Under),2025-02-07,coolbet:2.1900; onexbet:2.1600; williamhill:2.1000; betrivers:2.0600; unibet_eu:2.0600; unibet:2.0600; tipico_de:2.0500,0-1,1.0,No,
Frosinone vs US Catanzaro 1929,2025-02-08 09:00:00,Over 2.25,2.08,2.038,3.423294982178712e-05,5.0,0.0082603772664167,0.0073860579028898,8.870566824952211e-05,5.0,0.0133173174983652,0.0113823815578123,betonlineag,5.0,0.042,0.0538,4.26,Serie B,Goles (Over/Under),2025-02-07,betonlineag:2.0800; lowvig:2.0800; pinnacle:2.0700; bovada:2.0200; betus:1.9400,1-1,2.0,No,
Cosenza vs Carrarese,2025-02-08 09:00:00,Under 2.25,1.83,1.824,1.6506035821008883e-05,5.0,0.0057412232980642,0.0045805426356589,1.0918172579402e-06,5.0,0.0014708999836565,0.0014411817690506,pinnacle,5.0,0.006,0.0049,6.73,Serie B,Goles (Over/Under),2025-02-07,pinnacle:1.8300; betus:1.8300; bovada:1.8200; lowvig:1.8200; betonlineag:1.8200,1-0,1.0,Sí,
Mantova vs Sassuolo,2025-02-08 09:00:00,Over 2.5,1.79,1.7433,6.367019730249229e-06,9.0,0.0035601418611157,0.0026232360663956,3.065663801481722e-05,9.0,0.0077444871927096,0.0061034493931752,onexbet,9.0,0.0467,0.0236,7.15,Serie B,Goles (Over/Under),2025-02-07,onexbet:1.7900; coolbet:1.7600; nordicbet:1.7500; betsson:1.7500; williamhill:1.7500; betrivers:1.7300; unibet_eu:1.7300; unibet:1.7300; tipico_de:1.7000,0-3,3.0,Sí,
Cosenza vs Carrarese,2025-02-08 09:00:00,Over 2.25,2.04,2.004,1.6506035821008883e-05,5.0,0.0057412232980642,0.0045805426356589,6.0098163030582015e-05,5.0,0.0109612518501935,0.008639099204038,pinnacle,5.0,0.036,0.0427,3.96,Serie B,Goles (Over/Under),2025-02-07,pinnacle:2.0400; bovada:2.0200; lowvig:2.0200; betonlineag:2.0200; betus:1.9200,1-0,1.0,No,
Frosinone vs US Catanzaro 1929,2025-02-08 09:00:00,Over 2.5,2.38,2.2611,9.29272214540195e-06,9.0,0.0042509069730243,0.0026383589670877,4.773395009736805e-05,9.0,0.0096910599232685,0.0070865247788528,matchbook,9.0,0.1189,0.0509,6.12,Serie B,Goles (Over/Under),2025-02-07,matchbook:2.3800; onexbet:2.3100; nordicbet:2.2600; betsson:2.2600; tipico_de:2.2500; betrivers:2.2300; unibet_eu:2.2300; unibet:2.2300; williamhill:2.2000,1-1,2.0,No,
Frosinone vs US Catanzaro 1929,2025-02-08 09:00:00,Under 2.5,1.64,1.5889,9.29272214540195e-06,9.0,0.0042509069730243,0.0026383589670877,6.320342990895529e-05,9.0,0.0108721944034614,0.0092844248863657,matchbook,9.0,0.0511,0.0277,6.43,Serie B,Goles (Over/Under),2025-02-07,matchbook:1.6400; williamhill:1.6200; onexbet:1.6100; nordicbet:1.5900; betsson:1.5900; tipico_de:1.5700; betrivers:1.5600; unibet_eu:1.5600; unibet:1.5600,1-1,2.0,Sí,
Mantova vs Sassuolo,2025-02-08 09:00:00,Under 2.5,2.03,1.9878,6.367019730249229e-06,9.0,0.0035601418611157,0.0026232360663956,2.3304251198668683e-05,9.0,0.0068266228165294,0.0062610636262535,coolbet,9.0,0.0422,0.027,8.08,Serie B,Goles (Over/Under),2025-02-07,coolbet:2.0300; onexbet:2.0200; nordicbet:2.0000; betsson:2.0000; tipico_de:2.0000; unibet:1.9700; betrivers:1.9600; unibet_eu:1.9600; williamhill:1.9500,0-3,3.0,No,
SC Freiburg vs 1. FC Heidenheim,2025-02-08 09:30:00,Under 2.5,2.15,2.081,1.4097036478767209e-05,10.0,0.0052904048606242,0.0043781398646081,4.493028857210563e-05,10.0,0.0094729715233992,0.0076538737140652,onexbet,10.0,0.069,0.0406,4.99,Bundesliga,Goles (Over/Under),2025-02-07,onexbet:2.1500; tipico_de:2.1000; betsson:2.1000; nordicbet:2.1000; coolbet:2.1000; betus:2.1000; playup:2.0800; betrivers:2.0400; unibet_eu:2.0400; williamhill:2.0000,1-0,1.0,Sí,
TSG Hoffenheim vs Union Berlin,2025-02-08 09:30:00,Under 2.75,1.85,1.83,1.7882570443893354e-08,3.0,0.0001888639907016,0.0001780626780627,8.893140425596911e-06,3.0,0.0042002184804665,0.0039600039600039,pinnacle,3.0,0.02,0.0141,3.56,Bundesliga,Goles (Over/Under),2025-02-07,pinnacle:1.8500; lowvig:1.8200; betonlineag:1.8200,0-4,4.0,No,
Borussia Dortmund vs VfB Stuttgart,2025-02-08 09:30:00,Over 3.5,2.34,2.2287,3.632385686969929e-05,8.0,0.0084353387652033,0.0071457756565291,9.427678225785766e-05,8.0,0.0136632299195037,0.0108632876100124,matchbook,8.0,0.1113,0.0672,4.85,Bundesliga,Goles (Over/Under),2025-02-07,matchbook:2.3400; onexbet:2.2900; betrivers:2.2500; unibet_eu:2.2500; nordicbet:2.2000; betsson:2.2000; playup:2.2000; tipico_de:2.1000,1-2,3.0,No,
TSG Hoffenheim vs Union Berlin,2025-02-08 09:30:00,Over 2.75,2.05,2.03,1.7882570443893354e-08,3.0,0.0001888639907015,0.0001780626780626,5.833424332872886e-06,3.0,0.0034151498729125,0.0032198341785397,pinnacle,3.0,0.02,0.0141,3.73,Bundesliga,Goles (Over/Under),2025-02-07,pinnacle:2.0500; lowvig:2.0200; betonlineag:2.0200,0-4,4.0,Sí,
Borussia Dortmund vs VfB Stuttgart,2025-02-08 09:30:00,Over 3.25,2.03,2.01,1.3045009656618346e-08,3.0,0.0001613673042637,0.0001521385534756,6.067059223808519e-06,3.0,0.0034832846363869,0.0032840722495894,pinnacle,3.0,0.02,0.0141,3.91,Bundesliga,Goles (Over/Under),2025-02-07,pinnacle:2.0300; lowvig:2.0000; betonlineag:2.0000,1-2,3.0,No,
Borussia Dortmund vs VfB Stuttgart,2025-02-08 09:30:00,Under 3.25,1.86,1.84,1.3045009656618346e-08,3.0,0.0001613673042637,0.0001521385534755,8.692865336101127e-06,3.0,0.0041548080450469,0.0039171905909081,pinnacle,3.0,0.02,0.0141,3.76,Bundesliga,Goles (Over/Under),2025-02-07,pinnacle:1.8600; lowvig:1.8300; betonlineag:1.8300,1-2,3.0,Sí,
VfL Wolfsburg vs Bayer Leverkusen,2025-02-08 09:30:00,Over 2.75,1.84,1.82,1.2394975641044534e-06,4.0,0.0015720068367747,0.0013733662171162,6.825021312615534e-06,4.0,0.0036774985436983,0.0030108913426233,pinnacle,4.0,0.02,0.0122,3.85,Bundesliga,Goles (Over/Under),2025-02-07,pinnacle:1.8400; bovada:1.8200; lowvig:1.8100; betonlineag:1.8100,0-0,0.0,No,
VfL Wolfsburg vs Bayer Leverkusen,2025-02-08 09:30:00,Under 2.75,2.06,2.04,1.2394975641044534e-06,4.0,0.0015720068367747,0.0013733662171162,5.777772277172678e-06,4.0,0.0033986531395101,0.002414933098107,pinnacle,4.0,0.02,0.0141,3.79,Bundesliga,Goles (Over/Under),2025-02-07,pinnacle:2.0600; lowvig:2.0400; betonlineag:2.0400; bovada:2.0200,0-0,0.0,Sí,
SC Freiburg vs 1. FC Heidenheim,2025-02-08 09:30:00,Over 2.5,1.81,1.748,1.4097036478767209e-05,10.0,0.0052904048606243,0.0043781398646082,3.934666220182822e-05,10.0,0.0087841049352427,0.0061859949196229,onexbet,10.0,0.062,0.0271,5.25,Bundesliga,Goles (Over/Under),2025-02-07,onexbet:1.8100; betus:1.7700; williamhill:1.7500; betsson:1.7500; nordicbet:1.7500; betrivers:1.7500; unibet_eu:1.7500; tipico_de:1.7200; playup:1.7200; coolbet:1.7100,1-0,1.0,No,
SC Freiburg vs 1. FC Heidenheim,2025-02-08 09:30:00,Over 2.75,1.97,1.96,3.7150764212137015e-06,4.0,0.002725288716987,0.0023200177660533,1.6948408937914173e-06,4.0,0.0018407168627203,0.0013048952497828,pinnacle,4.0,0.01,0.0071,4.52,Bundesliga,Goles (Over/Under),2025-02-07,pinnacle:1.9700; betonlineag:1.9600; lowvig:1.9600; bovada:1.9500,1-0,1.0,No,
FSV Mainz 05 vs Augsburg,2025-02-08 09:30:00,Over 2.5,2.09,2.0,4.842226927265154e-05,14.0,0.0098320711573329,0.0078183508998291,0.0001242079760785,14.0,0.0157555813930898,0.0121237971611963,onexbet,14.0,0.09,0.0618,4.34,Bundesliga,Goles (Over/Under),2025-02-07,onexbet:2.0900; pinnacle:2.0800; nordicbet:2.0500; betsson:2.0500; playup:2.0200; betonlineag:2.0200; lowvig:2.0200; tipico_de:2.0000; bovada:2.0000; betus:2.0000; coolbet:1.9800; williamhill:1.9100; betrivers:1.8900; unibet_eu:1.8900,0-0,0.0,No,
VfL Wolfsburg vs Bayer Leverkusen,2025-02-08 09:30:00,Over 3.0,2.06,2.05,1.8810596750232418e-05,2.0,0.0061175666438824,0.0061175666438824,2.832931322038616e-06,2.0,0.0023795926137445,0.0023795926137445,coolbet,2.0,0.01,0.01,6.01,Bundesliga,Goles (Over/Under),2025-02-07,coolbet:2.0600; betus:2.0400,0-0,0.0,No,
VfL Wolfsburg vs Bayer Leverkusen,2025-02-08 09:30:00,Under 3.0,1.81,1.775,1.8810596750232418e-05,2.0,0.0061175666438824,0.0061175666438824,6.277726620581019e-05,2.0,0.0111132279164284,0.0111132279164284,betus,2.0,0.035,0.035,4.27,Bundesliga,Goles (Over/Under),2025-02-07,betus:1.8100; coolbet:1.7400,0-0,0.0,Sí,
FSV Mainz 05 vs Augsburg,2025-02-08 09:30:00,Under 2.5,1.86,1.8157,4.842226927265154e-05,14.0,0.0098320711573329,0.0078183508998292,4.078721498079256e-05,14.0,0.0089813957401361,0.0078041467798979,onexbet,14.0,0.0443,0.0295,6.67,Bundesliga,Goles (Over/Under),2025-02-07,onexbet:1.8600; betrivers:1.8500; unibet_eu:1.8500; pinnacle:1.8300; williamhill:1.8300; bovada:1.8300; betus:1.8300; betonlineag:1.8200; lowvig:1.8200; coolbet:1.8000; nordicbet:1.7800; betsson:1.7800; tipico_de:1.7700; playup:1.7700,0-0,0.0,Sí,
SC Freiburg vs 1. FC Heidenheim,2025-02-08 09:30:00,Under 2.75,1.92,1.8775,3.7150764212137015e-06,4.0,0.002725288716987,0.0023200177660533,2.430299433265961e-05,4.0,0.0069597874430783,0.0059410219366338,pinnacle,4.0,0.0425,0.0249,3.37,Bundesliga,Goles (Over/Under),2025-02-07,pinnacle:1.9200; bovada:1.8700; betonlineag:1.8600; lowvig:1.8600,1-0,1.0,Sí,
Borussia Dortmund vs VfB Stuttgart,2025-02-08 09:30:00,Over 3.0,1.83,1.81,6.768717876676168e-06,3.0,0.0036732819801899,0.0034632034632035,9.31334621292582e-06,3.0,0.0042933016465485,0.0040477636106051,coolbet,3.0,0.02,0.0141,4.15,Bundesliga,Goles (Over/Under),2025-02-07,coolbet:1.8300; bovada:1.8000; betus:1.8000,1-2,3.0,No,
Borussia Dortmund vs VfB Stuttgart,2025-02-08 09:30:00,Under 3.5,1.73,1.6662,3.632385686969929e-05,8.0,0.0084353387652033,0.0071457756565291,0.000104027090446,8.0,0.0141177763903186,0.0117136709023,onexbet,8.0,0.0637,0.039,5.42,Bundesliga,Goles (Over/Under),2025-02-07,onexbet:1.7300; matchbook:1.7000; nordicbet:1.6800; betsson:1.6800; tipico_de:1.6700; playup:1.6500; betrivers:1.6100; unibet_eu:1.6100,1-2,3.0,Sí,
Borussia Dortmund vs VfB Stuttgart,2025-02-08 09:30:00,Under 3.0,2.05,2.04,6.768717876676168e-06,3.0,0.0036732819801898,0.0034632034632034,5.833424344164779e-06,3.0,0.0034151498729125,0.0032198341785397,bovada,3.0,0.01,0.0141,4.34,Bundesliga,Goles (Over/Under),2025-02-07,bovada:2.0500; betus:2.0500; coolbet:2.0200,1-2,3.0,No,
VfL Wolfsburg vs Bayer Leverkusen,2025-02-08 09:30:00,Under 2.5,2.32,2.2412,3.5642962899418764e-06,8.0,0.0026384974097959,0.0019503700919639,2.459780268454239e-05,8.0,0.0069679401065689,0.005198009943255,onexbet,8.0,0.0787,0.0355,4.83,Bundesliga,Goles (Over/Under),2025-02-07,onexbet:2.3200; tipico_de:2.2500; nordicbet:2.2500; betsson:2.2500; betrivers:2.2300; unibet_eu:2.2300; williamhill:2.2000; playup:2.2000,0-0,0.0,Sí,
TSG Hoffenheim vs Union Berlin,2025-02-08 09:30:00,Over 2.5,1.88,1.8125,1.1064870016305604e-05,12.0,0.0046974290125477,0.0041479845001704,5.079836737159952e-05,12.0,0.0100232054687856,0.0078641530950978,onexbet,12.0,0.0675,0.0329,4.21,Bundesliga,Goles (Over/Under),2025-02-07,onexbet:1.8800; matchbook:1.8500; nordicbet:1.8300; betsson:1.8300; bovada:1.8200; coolbet:1.8200; betrivers:1.8000; unibet_eu:1.8000; playup:1.8000; betus:1.8000; tipico_de:1.7700; williamhill:1.7500,0-4,4.0,Sí,
VfL Wolfsburg vs Bayer Leverkusen,2025-02-08 09:30:00,Over 2.5,1.71,1.6475,3.5642962899418764e-06,8.0,0.0026384974097959,0.0019503700919639,5.425821231552969e-05,8.0,0.0101969439122752,0.0082358201823469,onexbet,8.0,0.0625,0.0282,3.93,Bundesliga,Goles (Over/Under),2025-02-07,onexbet:1.7100; nordicbet:1.6600; betsson:1.6600; playup:1.6500; betrivers:1.6300; unibet_eu:1.6300; tipico_de:1.6200; williamhill:1.6200,0-0,0.0,No,
TSG Hoffenheim vs Union Berlin,2025-02-08 09:30:00,Under 2.5,2.1,2.01,1.1064870016305604e-05,12.0,0.0046974290125477,0.0041479845001704,5.040014966719458e-05,12.0,0.0100379249969651,0.0081227622122425,matchbook,12.0,0.09,0.0412,4.76,Bundesliga,Goles (Over/Under),2025-02-07,matchbook:2.1000; onexbet:2.0700; betus:2.0500; bovada:2.0200; tipico_de:2.0000; williamhill:2.0000; nordicbet:2.0000; betsson:2.0000; playup:1.9800; betrivers:1.9700; unibet_eu:1.9700; coolbet:1.9600,0-4,4.0,No,
Colchester United vs Walsall,2025-02-08 10:00:00,Under 2.5,1.72,1.62,5.745989116293026e-05,10.0,0.0106058235922425,0.0071648464061531,0.0001025733574707,10.0,0.0139805577569082,0.009777257815873,matchbook,10.0,0.1,0.0379,5.31,League Two,Goles (Over/Under),2025-02-07,matchbook:1.7200; onexbet:1.6300; betsson:1.6300; nordicbet:1.6300; tipico_de:1.6200; betrivers:1.6000; unibet_eu:1.6000; unibet:1.6000; playup:1.6000; williamhill:1.5700,2-1,3.0,No,
Notts County vs Morecambe,2025-02-08 10:00:00,Under 2.5,2.43,2.2611,0.0001833643946948,9.0,0.018801074131861,0.0161344145361946,0.0001686206743358,9.0,0.0182030892368517,0.014992759814653,unibet_eu,9.0,0.1689,0.0964,7.82,League Two,Goles (Over/Under),2025-02-07,unibet_eu:2.4300; unibet:2.4300; matchbook:2.2800; williamhill:2.2500; onexbet:2.2100; betsson:2.2000; nordicbet:2.2000; tipico_de:2.2000; playup:2.1500,2-0,2.0,Sí,
Accrington Stanley vs Wimbledon,2025-02-08 10:00:00,Over 2.25,2.13,2.13,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,betonlineag,2.0,0.0,0.0,4.09,League Two,Goles (Over/Under),2025-02-07,betonlineag:2.1300; lowvig:2.1300,0-0,0.0,No,
Fleetwood Town vs Cheltenham Town,2025-02-08 10:00:00,Over 2.25,1.86,1.838,2.224578109274673e-05,5.0,0.0066681718754197,0.0056667125710703,1.8816643319714862e-05,5.0,0.0061068731797684,0.0045672601072321,betus,5.0,0.022,0.0204,6.95,League Two,Goles (Over/Under),2025-02-07,betus:1.8600; pinnacle:1.8500; betonlineag:1.8400; lowvig:1.8400; bovada:1.8000,2-0,2.0,No,
Fleetwood Town vs Cheltenham Town,2025-02-08 10:00:00,Under 2.25,1.99,1.952,2.224578109274673e-05,5.0,0.0066681718754197,0.0056667125710703,5.774569538908435e-05,5.0,0.0107390878618954,0.0080029169305337,betonlineag,5.0,0.038,0.0402,5.81,League Two,Goles (Over/Under),2025-02-07,betonlineag:1.9900; lowvig:1.9900; pinnacle:1.9500; bovada:1.9500; betus:1.8800,2-0,2.0,Sí,
Notts County vs Morecambe,2025-02-08 10:00:00,Under 2.75,2.01,1.994,1.5875174680811965e-06,5.0,0.0017796855581251,0.0016964036410342,5.803618429083045e-06,5.0,0.0034069025963018,0.0032122015171591,lowvig,5.0,0.016,0.0136,5.93,League Two,Goles (Over/Under),2025-02-07,lowvig:2.0100; betonlineag:2.0100; pinnacle:1.9900; bovada:1.9800; betus:1.9800,2-0,2.0,Sí,
Notts County vs Morecambe,2025-02-08 10:00:00,Over 2.75,1.83,1.808,1.5875174680811965e-06,5.0,0.001779685558125,0.0016964036410342,2.561259392787306e-05,5.0,0.0071144510025113,0.0068874454580846,lowvig,5.0,0.022,0.0232,5.15,League Two,Goles (Over/Under),2025-02-07,lowvig:1.8300; betonlineag:1.8300; pinnacle:1.8200; bovada:1.7800; betus:1.7800,2-0,2.0,No,
Huddersfield Town vs Reading,2025-02-08 10:00:00,Under 2.5,2.16,2.1164,1.946442463094089e-05,11.0,0.0061990409968862,0.005321578965134,1.4112687146493309e-05,11.0,0.0053040809688616,0.0047839115423796,matchbook,11.0,0.0436,0.0238,6.9,League One,Goles (Over/Under),2025-02-07,matchbook:2.1600; unibet_eu:2.1400; betrivers:2.1400; unibet:2.1400; onexbet:2.1200; williamhill:2.1000; betsson:2.1000; nordicbet:2.1000; tipico_de:2.1000; playup:2.1000; coolbet:2.0800,0-0,0.0,Sí,
Huddersfield Town vs Reading,2025-02-08 10:00:00,Over 2.5,1.75,1.6891,1.946442463094089e-05,11.0,0.0061990409968862,0.005321578965134,7.40234266445411e-05,11.0,0.0119606793427305,0.0105629866675187,williamhill,11.0,0.0609,0.0342,5.22,League One,Goles (Over/Under),2025-02-07,williamhill:1.7500; matchbook:1.7300; onexbet:1.7200; betsson:1.7000; nordicbet:1.7000; coolbet:1.7000; playup:1.6800; tipico_de:1.6500; unibet_eu:1.6500; betrivers:1.6500; unibet:1.6500,0-0,0.0,No,
Norwich City vs Derby County,2025-02-08 10:00:00,Over 2.5,2.02,1.9612,5.540159720014984e-05,16.0,0.0105160497927191,0.0081995483336997,7.745632538332979e-05,16.0,0.0124393724587492,0.0097952078924666,unibet_eu,16.0,0.0588,0.0473,6.65,Championship,Goles (Over/Under),2025-02-07,unibet_eu:2.0200; betrivers:2.0200; unibet:2.0200; matchbook:2.0200; bovada:2.0000; pinnacle:1.9900; onexbet:1.9600; betsson:1.9600; nordicbet:1.9600; williamhill:1.9500; lowvig:1.9400; betonlineag:1.9400; playup:1.9300; coolbet:1.9300; tipico_de:1.8700; betus:1.8700,1-1,2.0,No,
