rule,n,hit_rate,roi,hit_lift,roi_lift
market_family == double_chance AND Tipo_Mercado == Doble Chance AND Mejor_Casa == pinnacle,554,0.6119133574007221,-0.05873303249097473,0.06423609578703016,0.009107798804868804
bdi_jsd >= 0.0001 AND market_family == double_chance,62,0.6451612903225806,-0.05881129032258067,0.09748402870888873,0.009029540973262862
bdi_jsd >= 0.0001 AND Tipo_Mercado == Doble Chance,62,0.6451612903225806,-0.05881129032258067,0.09748402870888873,0.009029540973262862
num_casas >= 4.0000 AND bdi_jsd >= 0.0001 AND market_family == double_chance,62,0.6451612903225806,-0.05881129032258067,0.09748402870888873,0.009029540973262862
num_casas >= 4.0000 AND bdi_jsd >= 0.0001 AND Tipo_Mercado == Doble Chance,62,0.6451612903225806,-0.05881129032258067,0.09748402870888873,0.009029540973262862
bdi_jsd >= 0.0001 AND edge_pct >= 2.3121 AND market_family == double_chance,62,0.6451612903225806,-0.05881129032258067,0.09748402870888873,0.009029540973262862
bdi_jsd >= 0.0001 AND edge_pct >= 2.3121 AND Tipo_Mercado == Doble Chance,62,0.6451612903225806,-0.05881129032258067,0.09748402870888873,0.009029540973262862
bdi_jsd >= 0.0001 AND market_family == double_chance AND Tipo_Mercado == Doble Chance,62,0.6451612903225806,-0.05881129032258067,0.09748402870888873,0.009029540973262862
bdi_jsd >= 0.0001 AND market_family == double_chance AND source_group == analisis_mercados,62,0.6451612903225806,-0.05881129032258067,0.09748402870888873,0.009029540973262862
bdi_jsd >= 0.0001 AND Tipo_Mercado == Doble Chance AND source_group == analisis_mercados,62,0.6451612903225806,-0.05881129032258067,0.09748402870888873,0.009029540973262862
mejor_cuota <= 1.5100 AND edge_pct <= 0.8547 AND market_family == double_chance,131,0.7480916030534351,-0.05924351145038169,0.20041434143974324,0.008597319845461845
mejor_cuota <= 1.5100 AND edge_pct <= 0.8547 AND Tipo_Mercado == Doble Chance,131,0.7480916030534351,-0.05924351145038169,0.20041434143974324,0.008597319845461845
market_family == double_chance AND source_group == analisis_mercados,68,0.6323529411764706,-0.05957500000000001,0.08467567956277866,0.008265831295843525
Tipo_Mercado == Doble Chance AND source_group == analisis_mercados,68,0.6323529411764706,-0.05957500000000001,0.08467567956277866,0.008265831295843525
num_casas >= 4.0000 AND market_family == double_chance AND source_group == analisis_mercados,68,0.6323529411764706,-0.05957500000000001,0.08467567956277866,0.008265831295843525
num_casas >= 4.0000 AND Tipo_Mercado == Doble Chance AND source_group == analisis_mercados,68,0.6323529411764706,-0.05957500000000001,0.08467567956277866,0.008265831295843525
market_family == double_chance AND Tipo_Mercado == Doble Chance AND source_group == analisis_mercados,68,0.6323529411764706,-0.05957500000000001,0.08467567956277866,0.008265831295843525
mejor_cuota <= 1.5100 AND diferencia_cuota_promedio <= 0.0133 AND num_casas >= 4.0000,136,0.7573529411764706,-0.059847058823529406,0.20967567956277866,0.007993772472314128
volatilidad_pct <= 0.7800 AND Mercado == 1X,124,0.7258064516129032,-0.05999354838709675,0.17812918999921135,0.007847282908746783
volatilidad_pct <= 0.7800 AND market_family == double_chance AND Mercado == 1X,124,0.7258064516129032,-0.05999354838709675,0.17812918999921135,0.007847282908746783
volatilidad_pct <= 0.7800 AND Mercado == 1X AND Tipo_Mercado == Doble Chance,124,0.7258064516129032,-0.05999354838709675,0.17812918999921135,0.007847282908746783
volatilidad_pct <= 0.7800 AND Mercado == 1X AND source_group == historico_maestro,124,0.7258064516129032,-0.05999354838709675,0.17812918999921135,0.007847282908746783
market_family == double_chance AND Mejor_Casa == pinnacle AND source_group == historico_maestro,552,0.6105072463768116,-0.060579710144927544,0.06282998476311974,0.00726112115091599
Tipo_Mercado == Doble Chance AND Mejor_Casa == pinnacle AND source_group == historico_maestro,552,0.6105072463768116,-0.060579710144927544,0.06282998476311974,0.00726112115091599
mejor_cuota <= 1.5100 AND source_group == historico_maestro,484,0.7272727272727273,-0.060752892561983476,0.1795954656590354,0.007087938733860058
edge_pct <= 0.8547 AND market_family == double_chance,172,0.6918604651162791,-0.06116802325581395,0.14418320350258718,0.006672808040029586
edge_pct <= 0.8547 AND Tipo_Mercado == Doble Chance,172,0.6918604651162791,-0.06116802325581395,0.14418320350258718,0.006672808040029586
edge_pct <= 0.8547 AND market_family == double_chance AND Tipo_Mercado == Doble Chance,172,0.6918604651162791,-0.06116802325581395,0.14418320350258718,0.006672808040029586
edge_pct <= 0.8547 AND market_family == double_chance AND source_group == historico_maestro,172,0.6918604651162791,-0.06116802325581395,0.14418320350258718,0.006672808040029586
edge_pct <= 0.8547 AND Tipo_Mercado == Doble Chance AND source_group == historico_maestro,172,0.6918604651162791,-0.06116802325581395,0.14418320350258718,0.006672808040029586
confianza_calibrada >= 60.0100 AND Mejor_Casa == betsson,64,0.75,-0.06187499999999999,0.2023227383863081,0.005965831295843542
p_win_calibrada >= 0.6001 AND Mejor_Casa == betsson,64,0.75,-0.06187499999999999,0.2023227383863081,0.005965831295843542
confianza_calibrada >= 60.0100 AND p_win_calibrada >= 0.6001 AND Mejor_Casa == betsson,64,0.75,-0.06187499999999999,0.2023227383863081,0.005965831295843542
confianza_calibrada >= 60.0100 AND market_family == double_chance AND Mejor_Casa == betsson,64,0.75,-0.06187499999999999,0.2023227383863081,0.005965831295843542
confianza_calibrada >= 60.0100 AND Tipo_Mercado == Doble Chance AND Mejor_Casa == betsson,64,0.75,-0.06187499999999999,0.2023227383863081,0.005965831295843542
confianza_calibrada >= 60.0100 AND Mejor_Casa == betsson AND source_group == historico_maestro,64,0.75,-0.06187499999999999,0.2023227383863081,0.005965831295843542
p_win_calibrada >= 0.6001 AND market_family == double_chance AND Mejor_Casa == betsson,64,0.75,-0.06187499999999999,0.2023227383863081,0.005965831295843542
p_win_calibrada >= 0.6001 AND Tipo_Mercado == Doble Chance AND Mejor_Casa == betsson,64,0.75,-0.06187499999999999,0.2023227383863081,0.005965831295843542
p_win_calibrada >= 0.6001 AND Mejor_Casa == betsson AND source_group == historico_maestro,64,0.75,-0.06187499999999999,0.2023227383863081,0.005965831295843542
mejor_cuota <= 1.5100 AND market_family == double_chance AND source_group == historico_maestro,483,0.7267080745341615,-0.061913871635610775,0.17903081292046963,0.00592695966023276
mejor_cuota <= 1.5100 AND Tipo_Mercado == Doble Chance AND source_group == historico_maestro,483,0.7267080745341615,-0.061913871635610775,0.17903081292046963,0.00592695966023276
score_final <= 0.1069 AND mejor_cuota <= 1.5100 AND margen_casa_pct >= 6.0800,60,0.7333333333333333,-0.06213833333333333,0.18565607171964138,0.005702497962510204
diferencia_cuota_promedio >= 0.0416 AND bdi_jsd >= 0.0001 AND market_family == double_chance,51,0.6078431372549019,-0.06233725490196078,0.06016587564121001,0.005503576393882756
diferencia_cuota_promedio >= 0.0416 AND bdi_jsd >= 0.0001 AND Tipo_Mercado == Doble Chance,51,0.6078431372549019,-0.06233725490196078,0.06016587564121001,0.005503576393882756
volatilidad_pct >= 1.8700 AND source_group == analisis_mercados,88,0.5681818181818182,-0.062445454545454575,0.02050455656812633,0.00539537675038896
volatilidad_pct <= 0.7800 AND num_casas >= 4.0000 AND confianza_calibrada >= 60.0100,118,0.7288135593220338,-0.06304406779661016,0.18113629770834194,0.004796763499233372
volatilidad_pct <= 0.7800 AND num_casas >= 4.0000 AND p_win_calibrada >= 0.6001,118,0.7288135593220338,-0.06304406779661016,0.18113629770834194,0.004796763499233372
diferencia_cuota_promedio >= 0.0416 AND num_casas >= 4.0000 AND Mercado == 1X,65,0.5692307692307692,-0.06362769230769232,0.021553507617077305,0.004213138988151219
num_casas >= 4.0000 AND edge_pct <= 0.8547 AND market_family == double_chance,117,0.6923076923076923,-0.06368290598290596,0.1446304306940004,0.0041579253129375715
num_casas >= 4.0000 AND edge_pct <= 0.8547 AND Tipo_Mercado == Doble Chance,117,0.6923076923076923,-0.06368290598290596,0.1446304306940004,0.0041579253129375715
num_casas >= 4.0000 AND edge_pct <= 0.8547 AND source_group == historico_maestro,117,0.6923076923076923,-0.06368290598290596,0.1446304306940004,0.0041579253129375715
score_final >= 0.4409 AND margen_casa_pct <= 3.5600 AND Mercado == X2,50,0.58,-0.063842,0.03232273838630806,0.0039988312958435385
num_casas >= 4.0000 AND confianza_calibrada >= 60.0100 AND Mejor_Casa == pinnacle,121,0.7355371900826446,-0.0647107438016529,0.18785992846895272,0.0031300874941906365
num_casas >= 4.0000 AND p_win_calibrada >= 0.6001 AND Mejor_Casa == pinnacle,121,0.7355371900826446,-0.0647107438016529,0.18785992846895272,0.0031300874941906365
score_final >= 0.4409 AND source_group == analisis_mercados,94,0.5851063829787234,-0.06476595744680853,0.037429121365031515,0.003074873849035001
mejor_cuota <= 1.5100 AND edge_pct <= 0.8547,135,0.7407407407407407,-0.06496962962962964,0.1930634791270488,0.0028712016662138934
mejor_cuota <= 1.5100 AND diferencia_cuota_promedio <= 0.0133 AND edge_pct <= 0.8547,135,0.7407407407407407,-0.06496962962962964,0.1930634791270488,0.0028712016662138934
volatilidad_pct >= 1.8700 AND edge_pct >= 2.3121 AND Liga == Serie B,36,0.5833333333333334,-0.06498611111111112,0.03565607171964147,0.002854720184732415
diferencia_cuota_promedio <= 0.0133 AND volatilidad_pct <= 0.7800 AND Mercado == 1X,114,0.7456140350877193,-0.06499298245614034,0.19793677347402738,0.002847848839703196
volatilidad_pct >= 1.8700 AND bdi_jsd >= 0.0001,76,0.5789473684210527,-0.06540000000000003,0.031270106807360754,0.002440831295843507
margen_casa_pct <= 3.5600 AND num_casas >= 4.0000 AND Liga == EPL,42,0.6190476190476191,-0.06556666666666668,0.07137035743392717,0.0022741646291768586
num_casas >= 4.0000 AND edge_pct >= 2.3121 AND Liga == Serie B,36,0.5833333333333334,-0.06581944444444449,0.03565607171964147,0.0020213868513990485
mejor_cuota <= 1.5100 AND num_casas >= 4.0000 AND market_family == double_chance,330,0.7272727272727273,-0.06624969696969697,0.1795954656590354,0.0015911343261465621
mejor_cuota <= 1.5100 AND num_casas >= 4.0000 AND Tipo_Mercado == Doble Chance,330,0.7272727272727273,-0.06624969696969697,0.1795954656590354,0.0015911343261465621
confianza_calibrada >= 60.0100 AND edge_pct <= 0.8547,147,0.7278911564625851,-0.06640068027210884,0.18021389484889316,0.0014401510237346954
p_win_calibrada >= 0.6001 AND edge_pct <= 0.8547,147,0.7278911564625851,-0.06640068027210884,0.18021389484889316,0.0014401510237346954
diferencia_cuota_promedio <= 0.0133 AND confianza_calibrada >= 60.0100 AND edge_pct <= 0.8547,147,0.7278911564625851,-0.06640068027210884,0.18021389484889316,0.0014401510237346954
diferencia_cuota_promedio <= 0.0133 AND p_win_calibrada >= 0.6001 AND edge_pct <= 0.8547,147,0.7278911564625851,-0.06640068027210884,0.18021389484889316,0.0014401510237346954
confianza_calibrada >= 60.0100 AND p_win_calibrada >= 0.6001 AND edge_pct <= 0.8547,147,0.7278911564625851,-0.06640068027210884,0.18021389484889316,0.0014401510237346954
confianza_calibrada >= 60.0100 AND edge_pct <= 0.8547 AND source_group == historico_maestro,147,0.7278911564625851,-0.06640068027210884,0.18021389484889316,0.0014401510237346954
p_win_calibrada >= 0.6001 AND edge_pct <= 0.8547 AND source_group == historico_maestro,147,0.7278911564625851,-0.06640068027210884,0.18021389484889316,0.0014401510237346954
volatilidad_pct >= 1.8700 AND Mercado == 1X,89,0.5955056179775281,-0.06672134831460676,0.0478283563638362,0.0011194829812367774
volatilidad_pct >= 1.8700 AND market_family == double_chance AND Mercado == 1X,89,0.5955056179775281,-0.06672134831460676,0.0478283563638362,0.0011194829812367774
volatilidad_pct >= 1.8700 AND Mercado == 1X AND Tipo_Mercado == Doble Chance,89,0.5955056179775281,-0.06672134831460676,0.0478283563638362,0.0011194829812367774
mejor_cuota <= 1.5100 AND num_casas >= 4.0000,332,0.7259036144578314,-0.06738674698795181,0.17822635284413946,0.0004540843078917195
margen_casa_pct <= 3.5600 AND market_family == double_chance AND source_group == analisis_mercados,61,0.6229508196721312,-0.06751311475409837,0.07527355805843927,0.0003277165417451683
margen_casa_pct <= 3.5600 AND Tipo_Mercado == Doble Chance AND source_group == analisis_mercados,61,0.6229508196721312,-0.06751311475409837,0.07527355805843927,0.0003277165417451683
score_final >= 0.4409 AND edge_pct >= 2.3121 AND Mercado == 1X,72,0.6388888888888888,-0.06825416666666667,0.09121162727519694,-0.00041333537082313687
mejor_cuota <= 1.5100 AND Mercado == 1X AND Mejor_Casa == codere_it,30,0.7333333333333333,-0.06866666666666668,0.18565607171964138,-0.000825835370823147
margen_casa_pct <= 3.5600 AND num_casas >= 4.0000 AND source_group == analisis_mercados,82,0.5853658536585366,-0.06888170731707317,0.03768859204484465,-0.0010408760212296392
score_final >= 0.4409 AND diferencia_cuota_promedio >= 0.0416 AND Mercado == 1X,44,0.6136363636363636,-0.0689659090909091,0.06595910202267175,-0.001125077795065571
diferencia_cuota_promedio <= 0.0133 AND margen_casa_pct <= 3.5600 AND edge_pct <= 0.8547,80,0.6125,-0.069125,0.06482273838630814,-0.0012841687041564714
mejor_cuota <= 1.5100 AND Mercado == 1X,338,0.7307692307692307,-0.06976094674556213,0.18309196915553883,-0.0019201154497185957
mejor_cuota <= 1.5100 AND market_family == double_chance AND Mercado == 1X,338,0.7307692307692307,-0.06976094674556213,0.18309196915553883,-0.0019201154497185957
mejor_cuota <= 1.5100 AND Mercado == 1X AND Tipo_Mercado == Doble Chance,338,0.7307692307692307,-0.06976094674556213,0.18309196915553883,-0.0019201154497185957
volatilidad_pct >= 1.8700 AND edge_pct >= 2.3121 AND source_group == analisis_mercados,82,0.573170731707317,-0.06981951219512196,0.025493470093625126,-0.001978680899278426
mejor_cuota <= 1.5100 AND Mejor_Casa == betsson,69,0.7391304347826086,-0.07000000000000002,0.19145317316891675,-0.002159168704156486
mejor_cuota <= 1.5100 AND market_family == double_chance AND Mejor_Casa == betsson,69,0.7391304347826086,-0.07000000000000002,0.19145317316891675,-0.002159168704156486
mejor_cuota <= 1.5100 AND Tipo_Mercado == Doble Chance AND Mejor_Casa == betsson,69,0.7391304347826086,-0.07000000000000002,0.19145317316891675,-0.002159168704156486
mejor_cuota <= 1.5100 AND Mejor_Casa == betsson AND source_group == historico_maestro,69,0.7391304347826086,-0.07000000000000002,0.19145317316891675,-0.002159168704156486
margen_casa_pct <= 3.5600 AND market_family == double_chance AND Liga == EPL,40,0.625,-0.07009499999999999,0.0773227383863081,-0.002254168704156456
margen_casa_pct <= 3.5600 AND Tipo_Mercado == Doble Chance AND Liga == EPL,40,0.625,-0.07009499999999999,0.0773227383863081,-0.002254168704156456
mejor_cuota <= 1.5100 AND edge_pct <= 0.8547 AND Mercado == 1X,85,0.7529411764705882,-0.07012823529411763,0.20526391485689632,-0.0022874039982740957
diferencia_cuota_promedio <= 0.0133 AND num_casas >= 4.0000 AND confianza_calibrada >= 60.0100,146,0.7397260273972602,-0.07013150684931507,0.19204876578356833,-0.0022906755534715384
diferencia_cuota_promedio <= 0.0133 AND num_casas >= 4.0000 AND p_win_calibrada >= 0.6001,146,0.7397260273972602,-0.07013150684931507,0.19204876578356833,-0.0022906755534715384
confianza_calibrada >= 60.0100 AND edge_pct <= 0.8547 AND market_family == double_chance,146,0.726027397260274,-0.07028013698630137,0.1783501356465821,-0.0024393056904578325
confianza_calibrada >= 60.0100 AND edge_pct <= 0.8547 AND Tipo_Mercado == Doble Chance,146,0.726027397260274,-0.07028013698630137,0.1783501356465821,-0.0024393056904578325
p_win_calibrada >= 0.6001 AND edge_pct <= 0.8547 AND market_family == double_chance,146,0.726027397260274,-0.07028013698630137,0.1783501356465821,-0.0024393056904578325
p_win_calibrada >= 0.6001 AND edge_pct <= 0.8547 AND Tipo_Mercado == Doble Chance,146,0.726027397260274,-0.07028013698630137,0.1783501356465821,-0.0024393056904578325
num_casas >= 4.0000 AND bdi_jsd >= 0.0001 AND edge_pct >= 2.3121,84,0.5952380952380952,-0.07031309523809524,0.04756083362440333,-0.0024722639422517095
score_final <= 0.1069 AND diferencia_cuota_promedio <= 0.0133 AND num_casas >= 4.0000,58,0.7068965517241379,-0.07048793103448278,0.159219290110446,-0.002647099738639247
mejor_cuota <= 1.5100 AND confianza_calibrada >= 60.0100 AND Mejor_Casa == betsson,63,0.746031746031746,-0.07174603174603177,0.19835448441805414,-0.0039052004501882315
mejor_cuota <= 1.5100 AND p_win_calibrada >= 0.6001 AND Mejor_Casa == betsson,63,0.746031746031746,-0.07174603174603177,0.19835448441805414,-0.0039052004501882315
market_family == double_chance,965,0.6093264248704663,-0.07211865284974095,0.061649163256774386,-0.004277821553897415
Tipo_Mercado == Doble Chance,965,0.6093264248704663,-0.07211865284974095,0.061649163256774386,-0.004277821553897415
market_family == double_chance AND Tipo_Mercado == Doble Chance,965,0.6093264248704663,-0.07211865284974095,0.061649163256774386,-0.004277821553897415
num_casas >= 4.0000 AND Liga == Super League,41,0.5853658536585366,-0.07219512195121953,0.03768859204484465,-0.004354290655376
num_casas >= 4.0000 AND confianza_calibrada >= 60.0100 AND edge_pct <= 0.8547,101,0.7227722772277227,-0.07228613861386138,0.17509501561403085,-0.004445307318017844
num_casas >= 4.0000 AND p_win_calibrada >= 0.6001 AND edge_pct <= 0.8547,101,0.7227722772277227,-0.07228613861386138,0.17509501561403085,-0.004445307318017844
market_family == double_chance AND source_group == historico_maestro,897,0.6075808249721293,-0.07306956521739132,0.059903563358437384,-0.005228733921547782
Tipo_Mercado == Doble Chance AND source_group == historico_maestro,897,0.6075808249721293,-0.07306956521739132,0.059903563358437384,-0.005228733921547782
market_family == double_chance AND Tipo_Mercado == Doble Chance AND source_group == historico_maestro,897,0.6075808249721293,-0.07306956521739132,0.059903563358437384,-0.005228733921547782
mejor_cuota <= 1.5100 AND diferencia_cuota_promedio <= 0.0133 AND Mejor_Casa == pinnacle,81,0.7407407407407407,-0.07444444444444444,0.1930634791270488,-0.006603613148600904
diferencia_cuota_promedio <= 0.0133 AND market_family == double_chance AND Mejor_Casa == pinnacle,94,0.7127659574468085,-0.07468085106382977,0.16508869583311658,-0.006840019767986233
diferencia_cuota_promedio <= 0.0133 AND Tipo_Mercado == Doble Chance AND Mejor_Casa == pinnacle,94,0.7127659574468085,-0.07468085106382977,0.16508869583311658,-0.006840019767986233
score_final <= 0.1069 AND mejor_cuota <= 1.5100 AND Mercado == 1X,73,0.7397260273972602,-0.0751821917808219,0.19204876578356833,-0.007341360484978368
num_casas >= 4.0000 AND Liga == Serie B AND source_group == analisis_mercados,36,0.5833333333333334,-0.07637500000000001,0.03565607171964147,-0.008534168704156478
mejor_cuota <= 1.5100 AND volatilidad_pct <= 0.7800 AND Mejor_Casa == pinnacle,56,0.7321428571428571,-0.07642857142857142,0.1844655955291652,-0.00858774013272788
score_final <= 0.1069 AND market_family == double_chance AND Mejor_Casa == codere_it,41,0.6585365853658537,-0.07658536585365855,0.11085932375216179,-0.008744534557815015
score_final <= 0.1069 AND Tipo_Mercado == Doble Chance AND Mejor_Casa == codere_it,41,0.6585365853658537,-0.07658536585365855,0.11085932375216179,-0.008744534557815015
volatilidad_pct >= 1.8700 AND edge_pct >= 2.3121 AND Mercado == 1X,79,0.5822784810126582,-0.07693924050632914,0.03460121939896632,-0.009098409210485603
mejor_cuota <= 1.5100 AND confianza_calibrada >= 60.0100,387,0.7338501291989664,-0.07698811369509044,0.18617286758527452,-0.009147282399246906
mejor_cuota <= 1.5100 AND p_win_calibrada >= 0.6001,387,0.7338501291989664,-0.07698811369509044,0.18617286758527452,-0.009147282399246906
mejor_cuota <= 1.5100 AND confianza_calibrada >= 60.0100 AND p_win_calibrada >= 0.6001,387,0.7338501291989664,-0.07698811369509044,0.18617286758527452,-0.009147282399246906
mejor_cuota <= 1.5100 AND confianza_calibrada >= 60.0100 AND source_group == historico_maestro,387,0.7338501291989664,-0.07698811369509044,0.18617286758527452,-0.009147282399246906
mejor_cuota <= 1.5100 AND p_win_calibrada >= 0.6001 AND source_group == historico_maestro,387,0.7338501291989664,-0.07698811369509044,0.18617286758527452,-0.009147282399246906
volatilidad_pct <= 0.7800 AND num_casas >= 4.0000 AND Mercado == 1X,81,0.7160493827160493,-0.07702716049382716,0.16837212110235744,-0.009186329197983623
score_final <= 0.1069 AND confianza_calibrada >= 60.0100 AND Mercado == 1X,75,0.7333333333333333,-0.07771066666666668,0.18565607171964138,-0.009869835370823143
score_final <= 0.1069 AND p_win_calibrada >= 0.6001 AND Mercado == 1X,75,0.7333333333333333,-0.07771066666666668,0.18565607171964138,-0.009869835370823143
mejor_cuota <= 1.5100 AND num_casas >= 4.0000 AND source_group == historico_maestro,298,0.7181208053691275,-0.07786711409395973,0.17044354375543558,-0.010026282798116196
diferencia_cuota_promedio <= 0.0133 AND confianza_calibrada >= 60.0100 AND Mejor_Casa == pinnacle,88,0.7272727272727273,-0.07818181818181817,0.1795954656590354,-0.010340986885974637
diferencia_cuota_promedio <= 0.0133 AND p_win_calibrada >= 0.6001 AND Mejor_Casa == pinnacle,88,0.7272727272727273,-0.07818181818181817,0.1795954656590354,-0.010340986885974637
mejor_cuota <= 1.5100 AND confianza_calibrada >= 60.0100 AND market_family == double_chance,386,0.7331606217616581,-0.07848290155440416,0.18548336014796618,-0.01064207025856062
mejor_cuota <= 1.5100 AND confianza_calibrada >= 60.0100 AND Tipo_Mercado == Doble Chance,386,0.7331606217616581,-0.07848290155440416,0.18548336014796618,-0.01064207025856062
mejor_cuota <= 1.5100 AND p_win_calibrada >= 0.6001 AND market_family == double_chance,386,0.7331606217616581,-0.07848290155440416,0.18548336014796618,-0.01064207025856062
mejor_cuota <= 1.5100 AND p_win_calibrada >= 0.6001 AND Tipo_Mercado == Doble Chance,386,0.7331606217616581,-0.07848290155440416,0.18548336014796618,-0.01064207025856062
mejor_cuota <= 1.5100 AND num_casas >= 4.0000 AND Mercado == 1X,225,0.7288888888888889,-0.0790631111111111,0.18121162727519702,-0.011222279815267563
score_final <= 0.1069 AND margen_casa_pct >= 6.0800 AND Mejor_Casa == marathonbet,35,0.6285714285714286,-0.07971428571428571,0.08089416695773666,-0.011873454418442175
mejor_cuota <= 1.5100 AND diferencia_cuota_promedio <= 0.0133 AND Mercado == 1X,146,0.7534246575342466,-0.07985753424657534,0.2057473959205547,-0.012016702950731803
Mejor_Casa == marathonbet,150,0.6066666666666667,-0.081,0.058989405052974786,-0.013159168704156468
market_family == double_chance AND Mejor_Casa == marathonbet,150,0.6066666666666667,-0.081,0.058989405052974786,-0.013159168704156468
Tipo_Mercado == Doble Chance AND Mejor_Casa == marathonbet,150,0.6066666666666667,-0.081,0.058989405052974786,-0.013159168704156468
Mejor_Casa == marathonbet AND source_group == historico_maestro,150,0.6066666666666667,-0.081,0.058989405052974786,-0.013159168704156468
market_family == double_chance AND Tipo_Mercado == Doble Chance AND Mejor_Casa == marathonbet,150,0.6066666666666667,-0.081,0.058989405052974786,-0.013159168704156468
market_family == double_chance AND Mejor_Casa == marathonbet AND source_group == historico_maestro,150,0.6066666666666667,-0.081,0.058989405052974786,-0.013159168704156468
Tipo_Mercado == Doble Chance AND Mejor_Casa == marathonbet AND source_group == historico_maestro,150,0.6066666666666667,-0.081,0.058989405052974786,-0.013159168704156468
score_final <= 0.1069 AND confianza_calibrada >= 60.0100,115,0.7217391304347827,-0.08111565217391303,0.17406186882109076,-0.013274820878069499
score_final <= 0.1069 AND p_win_calibrada >= 0.6001,115,0.7217391304347827,-0.08111565217391303,0.17406186882109076,-0.013274820878069499
score_final <= 0.1069 AND confianza_calibrada >= 60.0100 AND p_win_calibrada >= 0.6001,115,0.7217391304347827,-0.08111565217391303,0.17406186882109076,-0.013274820878069499
score_final <= 0.1069 AND confianza_calibrada >= 60.0100 AND source_group == historico_maestro,115,0.7217391304347827,-0.08111565217391303,0.17406186882109076,-0.013274820878069499
score_final <= 0.1069 AND p_win_calibrada >= 0.6001 AND source_group == historico_maestro,115,0.7217391304347827,-0.08111565217391303,0.17406186882109076,-0.013274820878069499
num_casas >= 4.0000 AND bdi_jsd >= 0.0001,85,0.5882352941176471,-0.08125058823529412,0.04055803250395518,-0.013409756939450582
bdi_jsd >= 0.0001 AND edge_pct >= 2.3121,85,0.5882352941176471,-0.08125058823529412,0.04055803250395518,-0.013409756939450582
num_casas >= 4.0000 AND Mejor_Casa == marathonbet,124,0.5967741935483871,-0.08153225806451614,0.04909693193469522,-0.013691426768672604
num_casas >= 4.0000 AND market_family == double_chance AND Mejor_Casa == marathonbet,124,0.5967741935483871,-0.08153225806451614,0.04909693193469522,-0.013691426768672604
num_casas >= 4.0000 AND Tipo_Mercado == Doble Chance AND Mejor_Casa == marathonbet,124,0.5967741935483871,-0.08153225806451614,0.04909693193469522,-0.013691426768672604
num_casas >= 4.0000 AND Mejor_Casa == marathonbet AND source_group == historico_maestro,124,0.5967741935483871,-0.08153225806451614,0.04909693193469522,-0.013691426768672604
margen_casa_pct <= 3.5600 AND Mejor_Casa == marathonbet,90,0.6111111111111112,-0.08177777777777781,0.06343384949741926,-0.013936946481934276
margen_casa_pct <= 3.5600 AND num_casas >= 4.0000 AND Mejor_Casa == marathonbet,90,0.6111111111111112,-0.08177777777777781,0.06343384949741926,-0.013936946481934276
margen_casa_pct <= 3.5600 AND market_family == double_chance AND Mejor_Casa == marathonbet,90,0.6111111111111112,-0.08177777777777781,0.06343384949741926,-0.013936946481934276
margen_casa_pct <= 3.5600 AND Tipo_Mercado == Doble Chance AND Mejor_Casa == marathonbet,90,0.6111111111111112,-0.08177777777777781,0.06343384949741926,-0.013936946481934276
margen_casa_pct <= 3.5600 AND Mejor_Casa == marathonbet AND source_group == historico_maestro,90,0.6111111111111112,-0.08177777777777781,0.06343384949741926,-0.013936946481934276
confianza_calibrada >= 60.0100,406,0.7241379310344828,-0.08185812807881776,0.17646066942079086,-0.014017296782974226
p_win_calibrada >= 0.6001,406,0.7241379310344828,-0.08185812807881776,0.17646066942079086,-0.014017296782974226
confianza_calibrada >= 60.0100 AND p_win_calibrada >= 0.6001,406,0.7241379310344828,-0.08185812807881776,0.17646066942079086,-0.014017296782974226
confianza_calibrada >= 60.0100 AND source_group == historico_maestro,406,0.7241379310344828,-0.08185812807881776,0.17646066942079086,-0.014017296782974226
p_win_calibrada >= 0.6001 AND source_group == historico_maestro,406,0.7241379310344828,-0.08185812807881776,0.17646066942079086,-0.014017296782974226
confianza_calibrada >= 60.0100 AND p_win_calibrada >= 0.6001 AND source_group == historico_maestro,406,0.7241379310344828,-0.08185812807881776,0.17646066942079086,-0.014017296782974226
score_final <= 0.1069 AND confianza_calibrada >= 60.0100 AND Mejor_Casa == codere_it,30,0.7,-0.08233333333333336,0.15232273838630805,-0.014492502037489821
score_final <= 0.1069 AND p_win_calibrada >= 0.6001 AND Mejor_Casa == codere_it,30,0.7,-0.08233333333333336,0.15232273838630805,-0.014492502037489821
mejor_cuota <= 1.5100 AND Mercado == 1X AND source_group == historico_maestro,316,0.7215189873417721,-0.08235569620253165,0.1738417257280802,-0.014514864906688116
diferencia_cuota_promedio <= 0.0133 AND source_group == historico_maestro,467,0.6167023554603854,-0.08252505353319058,0.06902509384669353,-0.014684222237347042
diferencia_cuota_promedio <= 0.0133 AND volatilidad_pct <= 0.7800 AND source_group == historico_maestro,396,0.601010101010101,-0.08257373737373737,0.05333283939640909,-0.014732906077893834
edge_pct >= 2.3121 AND Liga == Serie B AND source_group == analisis_mercados,31,0.5806451612903226,-0.08288709677419354,0.03296789967663072,-0.015046265478350002
diferencia_cuota_promedio <= 0.0133,512,0.603515625,-0.08298671875,0.0558383633863081,-0.01514588745415646
confianza_calibrada >= 60.0100 AND market_family == double_chance,405,0.7234567901234568,-0.08329481481481482,0.17577952850976486,-0.015453983518971287
