Partido,Fecha_Hora_Colombia,Liga,Tipo_Mercado,Mercado,Mejor_Cuota,Mejor_Casa,Num_Casas,Score_Final,Diferencia_Cuota_Promedio,Volatilidad_Pct,Margen_Casa_Pct,Cuota_Promedio_Mercado,Todas_Las_Cuotas,_source_file,_loaded_at,Resultado,Resultado_Cumplido,Confianza,Marcador,Estado_Partido,Fuente_Web,Actualizado_Web_UTC,Estrategia,Prioridad,P_Win_Calibrada,Confianza_Calibrada,Split_Calibracion
Celta Vigo vs Espanyol,2025-11-30 12:30:00,La Liga,Doble Chance,X2,1.87,marathonbet,4,0.3492,0.0675,2.76,3.15,1.8025,marathonbet:1.87; codere_it:1.81; pinnacle:1.8; betsson:1.73,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Acertado,,49.55,0-1,,https://www.espn.com/soccer/match/_/gameId/748281/espanyol-celta-vigo,2025-12-16T01:20:18+00:00,E5_Alta_Confianza,5.0,0.5123669779450759,51.24,train
Strasbourg vs Brest,2025-11-30 09:00:00,Ligue 1,Doble Chance,1X,1.28,marathonbet,4,0.3281,0.01,0.79,3.17,1.27,marathonbet:1.28; codere_it:1.28; betsson:1.26; pinnacle:1.26,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Fallido,,28.81,1-2,,https://www.bbc.com/sport/football/live/cwyg1z33v0xt,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.6440896917748186,64.41,train
Strasbourg vs Brest,2025-11-30 09:00:00,Ligue 1,Doble Chance,X2,1.92,marathonbet,4,0.3281,0.02,1.53,3.17,1.9,marathonbet:1.92; pinnacle:1.92; betsson:1.91; codere_it:1.85,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Acertado,,51.79,1-2,,https://www.bbc.com/sport/football/live/cwyg1z33v0xt,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.556016810557606,55.6,train
Albacete vs Deportivo La Coruña,2025-11-29 12:30:00,La Liga 2,Doble Chance,1X,1.45,pinnacle,3,0.3265,0.0167,0.87,4.87,1.4333,pinnacle:1.45; marathonbet:1.43; betsson:1.42,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado_top100.csv,2025-12-15T20:48:10,Fallido,,25.4,0-2,,https://www.sportsmole.co.uk/football/segunda-division/albecete-vs-deportivo-la-coruna_game_234208.html,2025-12-16T01:29:45+00:00,E3_Sharp_Validation,4.0,0.6121735084121309,61.22,train
Albacete vs Deportivo La Coruña,2025-11-29 12:30:00,La Liga 2,Doble Chance,X2,1.53,pinnacle,3,0.3265,0.0067,0.31,4.87,1.5233,pinnacle:1.53; betsson:1.52; marathonbet:1.52,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado_top100.csv,2025-12-15T20:48:10,Acertado,,75.26,0-2,,https://www.sportsmole.co.uk/football/segunda-division/albecete-vs-deportivo-la-coruna_game_234208.html,2025-12-16T01:29:45+00:00,E3_Sharp_Validation,4.0,0.6166714181149007,61.67,train
Daegu FC vs FC Anyang,2025-11-30 00:00:00,K League 1,Doble Chance,1X,1.47,pinnacle,3,0.3143,0.02,1.13,5.44,1.45,pinnacle:1.47; marathonbet:1.45; betsson:1.43,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado_top100.csv,2025-12-15T20:48:10,Acertado,,21.96,2-2,,https://www.scorebat.com/anyang-vs-daegu-fc-live-stream/,2025-12-16T01:29:45+00:00,E3_Sharp_Validation,4.0,0.6050032500980445,60.5,train
Daegu FC vs FC Anyang,2025-11-30 00:00:00,K League 1,Doble Chance,X2,1.47,pinnacle,3,0.3143,0.0133,0.65,5.44,1.4567,pinnacle:1.47; betsson:1.45; marathonbet:1.45,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado_top100.csv,2025-12-15T20:48:10,Acertado,,57.59,2-2,,https://www.scorebat.com/anyang-vs-daegu-fc-live-stream/,2025-12-16T01:29:45+00:00,E3_Sharp_Validation,4.0,0.6152890498582029,61.53,train
Nottingham Forest vs Brighton and Hove Albion,2025-11-30 09:05:00,EPL,Doble Chance,1X,1.54,marathonbet,4,0.3139,0.0175,0.72,3.09,1.5225,marathonbet:1.54; betsson:1.52; pinnacle:1.52; codere_it:1.51,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Fallido,,29.78,0-2,,https://www.premierleague.com/match/2562021/nottingham-forest-vs-brighton-and-hove-albion,2025-12-16T01:20:18+00:00,E3_Sharp_Validation,4.0,0.6110897417420397,61.11,train
Union Berlin vs 1. FC Heidenheim,2025-11-29 09:30:00,Bundesliga,Goles (Over/Under),Over 2.5,1.89,pinnacle,3,0.7491,0.0333,1.54,2.91,1.8567,pinnacle:1.89; codere_it:1.86; betsson:1.82,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Acertado,,65.84,1-2,,https://www.espn.com/soccer/match/_/gameId/746823/1-fc-heidenheim-1846-1-fc-union-berlin,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.528830104524493,52.88,train
Union Berlin vs 1. FC Heidenheim,2025-11-29 09:30:00,Bundesliga,Goles (Over/Under),Under 2.5,2.0,pinnacle,3,0.7491,0.0467,1.88,2.91,1.9533,pinnacle:2.0; betsson:1.95; codere_it:1.91,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Fallido,,50.87,1-2,,https://www.espn.com/soccer/match/_/gameId/746823/1-fc-heidenheim-1846-1-fc-union-berlin,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.5019268201261082,50.19,train
Brentford vs Burnley,2025-11-29 10:00:00,EPL,Goles (Over/Under),Over 2.5,1.87,pinnacle,3,0.6107,0.0333,1.28,2.98,1.8367,pinnacle:1.87; betsson:1.82; codere_it:1.82,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado_top100.csv,2025-12-15T20:48:10,Acertado,,62.84,3-1,,https://www.statmuse.com/fc/match/11-29-2025-bre-vs-bur-110002,2025-12-16T01:29:45+00:00,E1_Margen_Bajo,4.0,0.5347989917308582,53.48,train
Brentford vs Burnley,2025-11-29 10:00:00,EPL,Goles (Over/Under),Under 2.5,2.02,pinnacle,3,0.6107,0.0333,1.26,2.98,1.9867,pinnacle:2.02; betsson:1.98; codere_it:1.96,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado_top100.csv,2025-12-15T20:48:10,Fallido,,49.17,3-1,,https://www.statmuse.com/fc/match/11-29-2025-bre-vs-bur-110002,2025-12-16T01:29:45+00:00,E1_Margen_Bajo,4.0,0.5173752842491721,51.74,train
Union Berlin vs 1. FC Heidenheim,2025-11-29 09:30:00,Bundesliga,Doble Chance,1X,1.18,marathonbet,5,0.5437,0.015,0.86,3.09,1.165,marathonbet:1.18; pinnacle:1.17; bwin:1.165; codere_it:1.16; betsson:1.15,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Fallido,,34.41,1-2,,https://www.espn.com/soccer/match/_/gameId/746823/1-fc-heidenheim-1846-1-fc-union-berlin,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.6588050399371073,65.88,train
Getafe vs Elche CF,2025-11-28 15:00:00,La Liga,Doble Chance,1X,1.29,marathonbet,5,0.4,0.0135,1.11,3.25,1.2765,marathonbet:1.29; pinnacle:1.29; betsson:1.28; codere_it:1.27; bwin:1.2524,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Acertado,,27.16,1-0,,https://www.skysports.com/football/getafe-vs-elche/536097,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.6456370705695812,64.56,train
Getafe vs Elche CF,2025-11-28 15:00:00,La Liga,Doble Chance,X2,1.69,marathonbet,5,0.4,0.0207,1.35,3.25,1.6693,marathonbet:1.69; pinnacle:1.69; bwin:1.6765; codere_it:1.66; betsson:1.63,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Fallido,,54.66,1-0,,https://www.skysports.com/football/getafe-vs-elche/536097,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.5934129273256942,59.34,train
Go Ahead Eagles vs VfB Stuttgart,2025-11-27 15:00:00,Europa League,Doble Chance,1X,2.61,betsson,4,0.4152,0.075,1.8,2.89,2.535,betsson:2.61; codere_it:2.53; marathonbet:2.51; pinnacle:2.49,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Fallido,,24.93,0-4,,https://www.espn.com/soccer/match/_/gameId/757879/vfb-stuttgart-go-ahead-eagles,2025-12-16T01:20:18+00:00,E5_Alta_Confianza,5.0,0.4314674373996071,43.15,train
Go Ahead Eagles vs VfB Stuttgart,2025-11-27 15:00:00,Europa League,Goles (Over/Under),Over 2.5,1.59,codere_it,2,0.3402,0.02,1.27,3.88,1.57,codere_it:1.59; betsson:1.55,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Acertado,,53.23,0-4,,https://www.espn.com/soccer/match/_/gameId/757879/vfb-stuttgart-go-ahead-eagles,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.5691307819011081,56.91,train
Go Ahead Eagles vs VfB Stuttgart,2025-11-27 15:00:00,Europa League,Goles (Over/Under),Under 2.5,2.44,codere_it,2,0.3402,0.03,1.24,3.88,2.41,codere_it:2.44; betsson:2.38,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Fallido,,39.63,0-4,,https://www.espn.com/soccer/match/_/gameId/757879/vfb-stuttgart-go-ahead-eagles,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.4623421085578916,46.23,train
Basaksehir vs Trabzonspor,2025-11-24 12:00:00,Super League,Goles (Over/Under),Over 2.5,1.84,pinnacle,3,0.9862,0.0333,1.3,2.89,1.8067,pinnacle:1.84; betsson:1.79; codere_it:1.79,mejores_oportunidades_apuestas.csv,2025-12-15T20:48:10,Acertado,,74.2,,,,,E1_Margen_Bajo,4.0,0.5370480332995832,53.7,train
Basaksehir vs Trabzonspor,2025-11-24 12:00:00,Super League,Goles (Over/Under),Under 2.5,2.06,pinnacle,3,0.9862,0.0733,2.89,2.89,1.9867,pinnacle:2.06; betsson:1.98; codere_it:1.92,mejores_oportunidades_apuestas.csv,2025-12-15T20:48:10,Fallido,,56.17,,,,,E1_Margen_Bajo,4.0,0.4624591518404779,46.25,train
Basaksehir vs Trabzonspor,2025-11-24 12:00:00,Super League,Doble Chance,1X,1.45,pinnacle,4,0.9639,0.0375,1.76,3.32,1.4125,pinnacle:1.45; betsson:1.41; marathonbet:1.41; codere_it:1.38,mejores_oportunidades_apuestas.csv,2025-12-15T20:48:10,Fallido,,40.62,,,,,E1_Margen_Bajo,4.0,0.5935794998241268,59.36,train
Basaksehir vs Trabzonspor,2025-11-24 12:00:00,Super League,Doble Chance,X2,1.56,pinnacle,4,0.9639,0.04,1.8,3.32,1.52,pinnacle:1.56; betsson:1.53; codere_it:1.5; marathonbet:1.49,mejores_oportunidades_apuestas.csv,2025-12-15T20:48:10,Acertado,,69.6,,,,,E1_Margen_Bajo,4.0,0.5787294862338269,57.87,train
Torku Konyaspor vs Antalyaspor,2025-11-24 12:00:00,Super League,Doble Chance,1X,1.23,pinnacle,4,0.9355,0.04,2.45,3.41,1.19,pinnacle:1.23; betsson:1.2; marathonbet:1.18; codere_it:1.15,mejores_oportunidades_apuestas.csv,2025-12-15T20:48:10,Acertado,,38.01,,,,,E1_Margen_Bajo,4.0,0.6086996999663039,60.87,train
Torku Konyaspor vs Antalyaspor,2025-11-24 12:00:00,Super League,Doble Chance,X2,2.03,pinnacle,4,0.9355,0.0475,1.72,3.41,1.9825,pinnacle:2.03; marathonbet:2.0; betsson:1.95; codere_it:1.95,mejores_oportunidades_apuestas.csv,2025-12-15T20:48:10,Acertado,,68.84,,,,,E1_Margen_Bajo,4.0,0.5195414951089884,51.95,train
Torku Konyaspor vs Antalyaspor,2025-11-24 12:00:00,Super League,Goles (Over/Under),Over 2.5,1.99,pinnacle,3,0.8449,0.05,1.93,3.16,1.94,pinnacle:1.99; betsson:1.93; codere_it:1.9,mejores_oportunidades_apuestas.csv,2025-12-15T20:48:10,Fallido,,66.86,,,,,E1_Margen_Bajo,4.0,0.5000314650073641,50.0,train
Torku Konyaspor vs Antalyaspor,2025-11-24 12:00:00,Super League,Goles (Over/Under),Under 2.5,1.89,pinnacle,3,0.8449,0.0467,1.84,3.16,1.8433,pinnacle:1.89; betsson:1.83; codere_it:1.81,mejores_oportunidades_apuestas.csv,2025-12-15T20:48:10,Acertado,,53.31,,,,,E1_Margen_Bajo,4.0,0.5153511969808087,51.54,train
Real Sociedad B vs Real Valladolid CF,2025-11-24 14:30:00,La Liga 2,Doble Chance,1X,1.75,pinnacle,4,0.8396,0.0525,2.1,3.99,1.6975,pinnacle:1.75; marathonbet:1.7; betsson:1.69; codere_it:1.65,mejores_oportunidades_apuestas.csv,2025-12-15T20:48:10,Acertado,,34.96,,,,,E5_Alta_Confianza,5.0,0.5448494661976999,54.48,train
Real Sociedad B vs Real Valladolid CF,2025-11-24 14:30:00,La Liga 2,Doble Chance,X2,1.29,pinnacle,4,0.8396,0.0425,2.15,3.99,1.2475,pinnacle:1.29; marathonbet:1.25; betsson:1.23; codere_it:1.22,mejores_oportunidades_apuestas.csv,2025-12-15T20:48:10,Fallido,,63.95,,,,,E1_Margen_Bajo,4.0,0.6043960722340509,60.44,train
Sampdoria vs Juve Stabia,2025-11-24 14:30:00,Serie B,Doble Chance,1X,1.45,pinnacle,5,0.7415,0.0343,1.64,3.83,1.4157,pinnacle:1.45; bwin:1.4287; marathonbet:1.41; codere_it:1.41; betsson:1.38,mejores_oportunidades_apuestas.csv,2025-12-15T20:48:10,Acertado,,33.56,,,,,E1_Margen_Bajo,4.0,0.6072673061281403,60.73,train
San Diego FC vs Minnesota United FC,2025-11-24 22:00:00,MLS,Doble Chance,1X,1.2,pinnacle,5,0.729,0.0262,1.58,3.69,1.1738,pinnacle:1.2; betsson:1.19; bwin:1.1691; marathonbet:1.16; codere_it:1.15,mejores_oportunidades_apuestas.csv,2025-12-15T20:48:10,Acertado,,33.62,,,,,E1_Margen_Bajo,4.0,0.6411102054655647,64.11,train
San Diego FC vs Minnesota United FC,2025-11-24 22:00:00,MLS,Doble Chance,X2,2.32,pinnacle,5,0.729,0.0889,2.85,3.69,2.2311,pinnacle:2.32; betsson:2.29; marathonbet:2.2; bwin:2.1955; codere_it:2.15,mejores_oportunidades_apuestas.csv,2025-12-15T20:48:10,Fallido,,59.9,,,,,E5_Alta_Confianza,5.0,0.4516316965676045,45.16,train
AEL vs OFI Crete,2025-11-24 13:00:00,Super League,Goles (Over/Under),Over 2.5,2.04,pinnacle,2,0.7049,0.07,3.55,3.66,1.97,pinnacle:2.04; codere_it:1.9,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Acertado,,59.43,1-2,,https://www.espn.com/soccer/match/_/gameId/752346/ofi-crete-larissa-fc,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.45092267356485677,45.09,train
AEL vs OFI Crete,2025-11-24 13:00:00,Super League,Goles (Over/Under),Under 2.5,1.83,pinnacle,2,0.7049,0.025,1.39,3.66,1.805,pinnacle:1.83; codere_it:1.78,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Fallido,,50.01,1-2,,https://www.espn.com/soccer/match/_/gameId/752346/ofi-crete-larissa-fc,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.5349453045371236,53.49,train
Stade de Reims vs Montpellier,2025-11-24 14:45:00,Ligue 2,Doble Chance,1X,1.3,pinnacle,4,0.6787,0.0225,1.16,4.45,1.2775,pinnacle:1.3; betsson:1.28; codere_it:1.27; marathonbet:1.26,mejores_oportunidades_apuestas.csv,2025-12-15T20:48:10,Acertado,,33.48,,,,,E3_Sharp_Validation,4.0,0.6293092987691571,62.93,train
Internacional vs Santos,2025-11-24 19:00:00,Brasileirão,Doble Chance,1X,1.32,pinnacle,5,0.648,0.0253,1.18,3.75,1.2947,pinnacle:1.32; bwin:1.3037; betsson:1.29; marathonbet:1.28; codere_it:1.28,mejores_oportunidades_apuestas.csv,2025-12-15T20:48:10,Acertado,,33.25,,,,,E1_Margen_Bajo,4.0,0.6334231872975736,63.34,train
Internacional vs Santos,2025-11-24 19:00:00,Brasileirão,Doble Chance,X2,1.7,pinnacle,5,0.648,0.0463,1.61,3.75,1.6537,pinnacle:1.7; codere_it:1.66; bwin:1.6485; marathonbet:1.64; betsson:1.62,mejores_oportunidades_apuestas.csv,2025-12-15T20:48:10,Acertado,,60.08,,,,,E1_Margen_Bajo,4.0,0.5707889571040827,57.08,train
Pogoń Szczecin vs Zagłębie Lubin,2025-11-24 13:00:00,Ekstraklasa,Doble Chance,1X,1.23,pinnacle,4,0.633,0.015,1.23,4.66,1.215,pinnacle:1.23; betsson:1.23; marathonbet:1.2; codere_it:1.2,mejores_oportunidades_apuestas.csv,2025-12-15T20:48:10,Acertado,,31.41,,,,,E3_Sharp_Validation,4.0,0.6414670409324189,64.15,train
Pogoń Szczecin vs Zagłębie Lubin,2025-11-24 13:00:00,Ekstraklasa,Doble Chance,X2,1.96,pinnacle,4,0.633,0.075,2.97,4.66,1.885,pinnacle:1.96; marathonbet:1.91; betsson:1.86; codere_it:1.81,mejores_oportunidades_apuestas.csv,2025-12-15T20:48:10,Fallido,,55.75,,,,,E5_Alta_Confianza,5.0,0.49407897480490215,49.41,train
Ñublense vs Huachipato,2025-11-24 18:00:00,Primera División,Goles (Over/Under),Over 2.5,1.94,pinnacle,3,0.6231,0.0367,1.38,3.9,1.9033,pinnacle:1.94; codere_it:1.89; betsson:1.88,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Fallido,,61.07,0-1,,https://www.espn.com/soccer/match/_/gameId/731287/huachipato-nublense,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.5235116971558003,52.35,train
Ñublense vs Huachipato,2025-11-24 18:00:00,Primera División,Goles (Over/Under),Under 2.5,1.91,pinnacle,3,0.6231,0.05,2.01,3.9,1.86,pinnacle:1.91; betsson:1.85; codere_it:1.82,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Acertado,,45.0,0-1,,https://www.espn.com/soccer/match/_/gameId/731287/huachipato-nublense,2025-12-16T01:20:18+00:00,E1_Margen_Bajo,4.0,0.509611536493586,50.96,train
AEL vs OFI Crete,2025-11-24 13:00:00,Super League,Doble Chance,1X,1.35,pinnacle,2,0.6185,0.015,1.12,4.43,1.335,pinnacle:1.35; codere_it:1.32,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Fallido,,32.0,1-2,,https://www.espn.com/soccer/match/_/gameId/752346/ofi-crete-larissa-fc,2025-12-16T01:20:18+00:00,E3_Sharp_Validation,4.0,0.6115734595144698,61.16,train
AEL vs OFI Crete,2025-11-24 13:00:00,Super League,Doble Chance,X2,1.61,pinnacle,2,0.6185,0.03,1.9,4.43,1.58,pinnacle:1.61; codere_it:1.55,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Acertado,,57.43,1-2,,https://www.espn.com/soccer/match/_/gameId/752346/ofi-crete-larissa-fc,2025-12-16T01:20:18+00:00,E3_Sharp_Validation,4.0,0.5618944331317806,56.19,train
Mirassol vs Ceará,2025-11-24 17:00:00,Brasileirão,Doble Chance,X2,2.29,pinnacle,4,0.5784,0.1075,2.87,3.89,2.1825,pinnacle:2.29; codere_it:2.16; betsson:2.14; marathonbet:2.14,mejores_oportunidades_apuestas.csv,2025-12-15T20:48:10,Fallido,,55.08,,,,,E5_Alta_Confianza,5.0,0.4327193932329077,43.27,train
Ñublense vs Huachipato,2025-11-24 18:00:00,Primera División,Doble Chance,1X,1.31,pinnacle,4,0.5425,0.02,1.23,4.59,1.29,pinnacle:1.31; betsson:1.3; marathonbet:1.28; codere_it:1.27,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Fallido,,28.76,0-1,,https://www.espn.com/soccer/match/_/gameId/731287/huachipato-nublense,2025-12-16T01:20:18+00:00,E3_Sharp_Validation,4.0,0.6295158868298111,62.95,train
Ñublense vs Huachipato,2025-11-24 18:00:00,Primera División,Doble Chance,X2,1.76,pinnacle,4,0.5425,0.0675,2.55,4.59,1.6925,pinnacle:1.76; betsson:1.7; marathonbet:1.66; codere_it:1.65,mejores_oportunidades_apuestas_con_resultados_refresco_web_aplicado.csv,2025-12-15T20:48:10,Acertado,,53.65,0-1,,https://www.espn.com/soccer/match/_/gameId/731287/huachipato-nublense,2025-12-16T01:20:18+00:00,E5_Alta_Confianza,5.0,0.5285053812590694,52.85,train
Racing Club vs River Plate,2025-11-24 17:15:00,Primera División,Doble Chance,1X,1.47,pinnacle,4,0.5333,0.029,2.01,3.9,1.441,pinnacle:1.47; betsson:1.47; bwin:1.414; marathonbet:1.41,mejores_oportunidades_apuestas.csv,2025-12-15T20:48:10,Acertado,,26.1,,,,,E1_Margen_Bajo,4.0,0.5957502444584054,59.58,train
Racing Club vs River Plate,2025-11-24 17:15:00,Primera División,Doble Chance,X2,1.46,pinnacle,4,0.5333,0.0167,0.75,3.9,1.4433,pinnacle:1.46; bwin:1.4431; betsson:1.44; marathonbet:1.43,mejores_oportunidades_apuestas.csv,2025-12-15T20:48:10,Fallido,,63.56,,,,,E1_Margen_Bajo,4.0,0.6202655059711467,62.03,train
Randers FC vs OB Odense BK,2025-11-24 13:00:00,Superliga,Doble Chance,1X,1.39,pinnacle,3,0.5052,0.0167,0.91,3.84,1.3733,pinnacle:1.39; betsson:1.37; marathonbet:1.36,mejores_oportunidades_apuestas.csv,2025-12-15T20:48:10,Acertado,,31.35,,,,,E1_Margen_Bajo,4.0,0.6172583741948708,61.73,train
Randers FC vs OB Odense BK,2025-11-24 13:00:00,Superliga,Doble Chance,X2,1.66,pinnacle,3,0.5052,0.0333,1.53,3.84,1.6267,pinnacle:1.66; betsson:1.62; marathonbet:1.6,mejores_oportunidades_apuestas.csv,2025-12-15T20:48:10,Acertado,,56.0,,,,,E1_Margen_Bajo,4.0,0.5674387160226169,56.74,train
Deportivo Riestra vs Barracas Central,2025-11-24 15:00:00,Primera División,Doble Chance,X2,1.71,pinnacle,4,0.4704,0.0429,2.28,4.06,1.6671,pinnacle:1.71; betsson:1.7; marathonbet:1.63; bwin:1.6286,mejores_oportunidades_apuestas.csv,2025-12-15T20:48:10,Acertado,,52.52,,,,,E3_Sharp_Validation,4.0,0.5552130580542888,55.52,train
Torino vs Como,2025-11-24 12:30:00,Serie A,Doble Chance,1X,1.68,marathonbet,4,0.3952,0.0125,0.78,2.91,1.6675,marathonbet:1.68; pinnacle:1.68; codere_it:1.66; betsson:1.65,mejores_oportunidades_apuestas.csv,2025-12-15T20:48:10,Fallido,,31.55,,,,,E1_Margen_Bajo,4.0,0.5977043417831572,59.77,train
Torino vs Como,2025-11-24 12:30:00,Serie A,Doble Chance,X2,1.35,marathonbet,4,0.3952,0.025,1.36,2.91,1.325,marathonbet:1.35; codere_it:1.33; pinnacle:1.32; betsson:1.3,mejores_oportunidades_apuestas.csv,2025-12-15T20:48:10,Acertado,,55.18,,,,,E1_Margen_Bajo,4.0,0.6193550051027177,61.94,train
Espanyol vs Sevilla,2025-11-24 15:00:00,La Liga,Goles (Over/Under),Over 2.5,2.22,codere_it,2,0.3643,0.05,2.3,3.87,2.17,codere_it:2.22; betsson:2.12,mejores_oportunidades_apuestas.csv,2025-12-15T20:48:10,Acertado,,50.44,,,,,E1_Margen_Bajo,4.0,0.4606214748843133,46.06,train
Espanyol vs Sevilla,2025-11-24 15:00:00,La Liga,Goles (Over/Under),Under 2.5,1.7,codere_it,2,0.3643,0.01,0.59,3.87,1.69,codere_it:1.7; betsson:1.68,mejores_oportunidades_apuestas.csv,2025-12-15T20:48:10,Fallido,,49.25,,,,,E1_Margen_Bajo,4.0,0.5716983721862492,57.17,train
Espanyol vs Sevilla,2025-11-24 15:00:00,La Liga,Doble Chance,1X,1.3,marathonbet,4,0.3544,0.0175,0.85,2.85,1.2825,marathonbet:1.3; betsson:1.28; codere_it:1.28; pinnacle:1.27,mejores_oportunidades_apuestas.csv,2025-12-15T20:48:10,Acertado,,29.41,,,,,E1_Margen_Bajo,4.0,0.6359284511330039,63.59,train
Luton vs Huddersfield Town,2025-11-25 14:45:00,League 1,Doble Chance,X2,1.69,pinnacle,4,0.5635,0.055,1.96,3.94,1.635,pinnacle:1.69; codere_it:1.62; betsson:1.62; marathonbet:1.61,analisis_mercados_20251125_065555.csv,2025-12-15T20:48:10,Fallido,,56.18,,,,,,,0.5524599986342658,55.25,train
Peterborough United vs Stevenage,2025-11-25 14:45:00,League 1,Goles (Over/Under),Under 2.5,1.68,codere_it,2,0.144,0.015,0.9,6.04,1.665,codere_it:1.68; betsson:1.65,analisis_mercados_20251125_065555.csv,2025-12-15T20:48:10,Acertado,,34.94,,,,,,,0.5688269120630554,56.88,train
SC Bastia vs Stade Lavallois,2025-11-25 14:00:00,Ligue 2,Doble Chance,X2,1.67,pinnacle,4,0.8799,0.04,1.56,3.83,1.63,pinnacle:1.67; betsson:1.63; marathonbet:1.62; codere_it:1.6,analisis_mercados_20251125_065555.csv,2025-12-15T20:48:10,Acertado,,67.13,,,,,,,0.5695103585831987,56.95,train
SC Bastia vs Stade Lavallois,2025-11-25 14:00:00,Ligue 2,Doble Chance,1X,1.3,pinnacle,4,0.8799,0.04,2.02,3.83,1.26,pinnacle:1.3; marathonbet:1.26; betsson:1.25; codere_it:1.23,analisis_mercados_20251125_065555.csv,2025-12-15T20:48:10,Fallido,,36.57,,,,,,,0.606327736747689,60.63,train
Motherwell vs Hibernian,2025-11-25 14:45:00,Premiership,Doble Chance,X2,1.52,pinnacle,4,0.7824,0.04,1.72,3.4,1.48,pinnacle:1.52; codere_it:1.48; betsson:1.47; marathonbet:1.45,analisis_mercados_20251125_065555.csv,2025-12-15T20:48:10,Fallido,,64.27,,,,,,,0.5848068314499282,58.48,train
Motherwell vs Hibernian,2025-11-25 14:45:00,Premiership,Doble Chance,1X,1.51,pinnacle,4,0.7824,0.0375,1.76,3.4,1.4725,pinnacle:1.51; codere_it:1.48; marathonbet:1.46; betsson:1.44,analisis_mercados_20251125_065555.csv,2025-12-15T20:48:10,Acertado,,35.04,,,,,,,0.587233415618157,58.72,train
Hull City vs Ipswich Town,2025-11-25 14:45:00,Championship,Goles (Over/Under),Under 2.5,2.06,pinnacle,3,0.782,0.0467,1.69,2.89,2.0133,pinnacle:2.06; codere_it:2.0; betsson:1.98,analisis_mercados_20251125_065555.csv,2025-12-15T20:48:10,Acertado,,52.5,,,,,,,0.4970928907005294,49.71,train
Motherwell vs Hibernian,2025-11-25 14:45:00,Premiership,Goles (Over/Under),Under 2.5,2.06,pinnacle,3,0.782,0.0467,1.69,2.89,2.0133,pinnacle:2.06; codere_it:2.0; betsson:1.98,analisis_mercados_20251125_065555.csv,2025-12-15T20:48:10,Acertado,,52.5,,,,,,,0.4970928907005294,49.71,train
